player_id,player,pos,nfl_team,age,position_rank,tier,final_board_rank,dynasty_rank,current_score_or_value,current_score_basis,emergency_cross_asset_rank,emergency_cross_asset_value,emergency_overall_context_rank,cross_asset_candidate_rank,cross_asset_candidate_value,candidate_value_band,confidence_band,uncertainty_reasons,candidate_vs_frozen_note,candidate_vs_dynasty_note,candidate_action_summary,adp,adp_source_status,available_pool_adp_rank,available_pool_adp_range,current_pick_value_1_03,current_pick_value_1_04,current_pick_value_1_09,current_pick_value_2_04,current_pick_value_2_08,current_pick_value,current_pick_value_reason,outcome_applicable_summary,manual_review_flag,source_note
8408,Jordan Mason,RB,MIN,27.1,,Human-review only longshot,Not enough information,174,12.4659,nwr_dynasty_score,224,9.67,224,224,9.67,Human-review only longshot,Medium,approved_full_dynasty_score_anchor; full_dynasty_anchor_available; outcome=Not enough information; internal_value_anchor=+12.5; age_curve_component=-3.0; position_scarcity_component=+2.5; uncertainty_penalty=+2.3,Not in frozen board; review-only dynasty context.,Anchored to full dynasty rank 174 and score 12.4659.,Discount/manual-review only,136.2,YELLOW_UNDOCUMENTED_ENDPOINT,136,Depth / later,Too early,Too early,Too early,Too early,Too early,Too early,"Display-only price label from current pick, available-pool ADP rank, emergency candidate rank/value, and confidence. ADP does not drive value.",Not enough information,no,EMERGENCY_REVIEW_ONLY_CANDIDATE; does not replace final_board_rank or Dynasty Rank; ADP is display-only price context.
9757,Kendre Miller,RB,NO,24.0,,Human-review only longshot,Not enough information,215,8.1277,nwr_dynasty_score,225,9.63,225,225,9.63,Human-review only longshot,Medium,approved_full_dynasty_score_anchor; full_dynasty_anchor_available; outcome=Not enough information; internal_value_anchor=+8.1; age_curve_component=+0.5; position_scarcity_component=+2.5; role_evidence_component=+0.8; uncertainty_penalty=+2.3,Not in frozen board; review-only dynasty context.,Anchored to full dynasty rank 215 and score 8.1277.,Discount/manual-review only,246.5,YELLOW_UNDOCUMENTED_ENDPOINT,223,Depth / later,Too early,Too early,Too early,Too early,Too early,Too early,"Display-only price label from current pick, available-pool ADP rank, emergency candidate rank/value, and confidence. ADP does not drive value.",Not enough information,no,EMERGENCY_REVIEW_ONLY_CANDIDATE; does not replace final_board_rank or Dynasty Rank; ADP is display-only price context.
12490,Bhayshul Tuten,RB,JAX,24.4,,Human-review only longshot,Not enough information,216,8.083,nwr_dynasty_score,226,9.58,226,226,9.58,Human-review only longshot,Medium,approved_full_dynasty_score_anchor; full_dynasty_anchor_available; outcome=Not enough information; internal_value_anchor=+8.1; age_curve_component=+0.5; position_scarcity_component=+2.5; role_evidence_component=+0.8; uncertainty_penalty=+2.3,Not in frozen board; review-only dynasty context.,Anchored to full dynasty rank 216 and score 8.083.,Discount/manual-review only,71.6,YELLOW_UNDOCUMENTED_ENDPOINT,70,Depth / later,Too early,Too early,Too early,Too early,Too early,Too early,"Display-only price label from current pick, available-pool ADP rank, emergency candidate rank/value, and confidence. ADP does not drive value.",Not enough information,no,EMERGENCY_REVIEW_ONLY_CANDIDATE; does not replace final_board_rank or Dynasty Rank; ADP is display-only price context.
11576,Braelon Allen,RB,NYJ,22.4,,Human-review only longshot,Not enough information,224,6.5101,nwr_dynasty_score,227,9.51,227,227,9.51,Human-review only longshot,Medium,approved_full_dynasty_score_anchor; full_dynasty_anchor_available; outcome=Not enough information; internal_value_anchor=+6.5; age_curve_component=+2.0; position_scarcity_component=+2.5; role_evidence_component=+0.8; uncertainty_penalty=+2.3,Not in frozen board; review-only dynasty context.,Anchored to full dynasty rank 224 and score 6.5101.,Discount/manual-review only,147.7,YELLOW_UNDOCUMENTED_ENDPOINT,145,Depth / later,Too early,Too early,Too early,Too early,Too early,Too early,"Display-only price label from current pick, available-pool ADP rank, emergency candidate rank/value, and confidence. ADP does not drive value.",Not enough information,no,EMERGENCY_REVIEW_ONLY_CANDIDATE; does not replace final_board_rank or Dynasty Rank; ADP is display-only price context.
9506,Sean Tucker,RB,TB,24.7,,Human-review only longshot,Not enough information,217,7.9869,nwr_dynasty_score,228,9.49,228,228,9.49,Human-review only longshot,Medium,approved_full_dynasty_score_anchor; full_dynasty_anchor_available; outcome=Not enough information; internal_value_anchor=+8.0; age_curve_component=+0.5; position_scarcity_component=+2.5; role_evidence_component=+0.8; uncertainty_penalty=+2.3,Not in frozen board; review-only dynasty context.,Anchored to full dynasty rank 217 and score 7.9869.,Discount/manual-review only,201.9,YELLOW_UNDOCUMENTED_ENDPOINT,193,Depth / later,Too early,Too early,Too early,Too early,Too early,Too early,"Display-only price label from current pick, available-pool ADP rank, emergency candidate rank/value, and confidence. ADP does not drive value.",Not enough information,no,EMERGENCY_REVIEW_ONLY_CANDIDATE; does not replace final_board_rank or Dynasty Rank; ADP is display-only price context.
,Jamal Haynes,RB,CIN,Not enough information,20,Tier 4 - Manual Review / Discount Only,58,Not enough information,29.50,rookie_score_from_frozen_rookie_rank_and_tier,59,9.45,229,59,9.45,Human-review only longshot,Very low,rookie_rank_tier_crosswalk_to_dynasty_scale; rookie_not_raw_score_compared_to_veteran_value; frozen_score_basis=rookie_score_from_frozen_rookie_rank_and_tier; no_full_dynasty_row; outcome=Not enough information; internal_value_anchor=+21.2; age_curve_component=-1.0; position_scarcity_component=+2.5; role_evidence_component=-2.5; uncertainty_penalty=+10.8,Generally aligned with frozen board review posture.,No approved full dynasty row; candidate relies on rookie/frozen crosswalk.,Review caveats before using,999.0,YELLOW_UNDOCUMENTED_ENDPOINT,265,Depth / later,Not enough information,Not enough information,Not enough information,Not enough information,Not enough information,Not enough information,"Display-only price label from current pick, available-pool ADP rank, emergency candidate rank/value, and confidence. ADP does not drive value.",Not enough information,yes,EMERGENCY_REVIEW_ONLY_CANDIDATE; does not replace final_board_rank or Dynasty Rank; ADP is display-only price context.
,Jamarion Miller,RB,needs_data,Not enough information,21,Tier 4 - Manual Review / Discount Only,59,Not enough information,28.00,rookie_score_from_frozen_rookie_rank_and_tier,60,9.20,230,60,9.20,Human-review only longshot,Very low,rookie_rank_tier_crosswalk_to_dynasty_scale; rookie_not_raw_score_compared_to_veteran_value; frozen_score_basis=rookie_score_from_frozen_rookie_rank_and_tier; no_full_dynasty_row; outcome=Not enough information; internal_value_anchor=+21.0; age_curve_component=-1.0; position_scarcity_component=+2.5; role_evidence_component=-2.5; uncertainty_penalty=+10.8,Generally aligned with frozen board review posture.,No approved full dynasty row; candidate relies on rookie/frozen crosswalk.,Review caveats before using,Not enough information,Not enough information,Not enough information,Not enough information,Not enough information,Not enough information,Not enough information,Not enough information,Not enough information,Not enough information,"Display-only price label from current pick, available-pool ADP rank, emergency candidate rank/value, and confidence. ADP does not drive value.",Not enough information,yes,EMERGENCY_REVIEW_ONLY_CANDIDATE; does not replace final_board_rank or Dynasty Rank; ADP is display-only price context.
11586,Blake Corum,RB,LAR,25.6,,Human-review only longshot,Not enough information,193,10.7623,nwr_dynasty_score,231,8.76,231,231,8.76,Human-review only longshot,Medium,approved_full_dynasty_score_anchor; full_dynasty_anchor_available; outcome=Not enough information; internal_value_anchor=+10.8; age_curve_component=-3.0; position_scarcity_component=+2.5; role_evidence_component=+0.8; uncertainty_penalty=+2.3,Not in frozen board; review-only dynasty context.,Anchored to full dynasty rank 193 and score 10.7623.,Discount/manual-review only,98.1,YELLOW_UNDOCUMENTED_ENDPOINT,97,Depth / later,Too early,Too early,Too early,Too early,Too early,Too early,"Display-only price label from current pick, available-pool ADP rank, emergency candidate rank/value, and confidence. ADP does not drive value.",Not enough information,no,EMERGENCY_REVIEW_ONLY_CANDIDATE; does not replace final_board_rank or Dynasty Rank; ADP is display-only price context.
11583,Jonathon Brooks,RB,CAR,22.9,,Human-review only longshot,Not enough information,227,5.5445,nwr_dynasty_score,232,8.54,232,232,8.54,Human-review only longshot,Medium,approved_full_dynasty_score_anchor; full_dynasty_anchor_available; outcome=Not enough information; internal_value_anchor=+5.5; age_curve_component=+2.0; position_scarcity_component=+2.5; role_evidence_component=+0.8; uncertainty_penalty=+2.3,Not in frozen board; review-only dynasty context.,Anchored to full dynasty rank 227 and score 5.5445.,Discount/manual-review only,126.6,YELLOW_UNDOCUMENTED_ENDPOINT,126,Depth / later,Too early,Too early,Too early,Too early,Too early,Too early,"Display-only price label from current pick, available-pool ADP rank, emergency candidate rank/value, and confidence. ADP does not drive value.",Not enough information,no,EMERGENCY_REVIEW_ONLY_CANDIDATE; does not replace final_board_rank or Dynasty Rank; ADP is display-only price context.
12544,LeQuint Allen,RB,JAX,Not enough information,,Human-review only longshot,Not enough information,221,7.0041,nwr_dynasty_score,233,8.50,233,233,8.50,Human-review only longshot,Medium,approved_full_dynasty_score_anchor; full_dynasty_anchor_available; outcome=Not enough information; internal_value_anchor=+7.0; age_curve_component=-1.0; position_scarcity_component=+2.5; role_evidence_component=+0.8; uncertainty_penalty=+0.8,Not in frozen board; review-only dynasty context.,Anchored to full dynasty rank 221 and score 7.0041.,Discount/manual-review only,234.6,YELLOW_UNDOCUMENTED_ENDPOINT,216,Depth / later,Too early,Too early,Too early,Too early,Too early,Too early,"Display-only price label from current pick, available-pool ADP rank, emergency candidate rank/value, and confidence. ADP does not drive value.",Not enough information,no,EMERGENCY_REVIEW_ONLY_CANDIDATE; does not replace final_board_rank or Dynasty Rank; ADP is display-only price context.
8122,Zonovan Knight,RB,ARI,Not enough information,,Human-review only longshot,Not enough information,214,8.2761,nwr_dynasty_score,234,8.28,234,234,8.28,Human-review only longshot,Medium,approved_full_dynasty_score_anchor; full_dynasty_anchor_available; outcome=Not enough information; internal_value_anchor=+8.3; age_curve_component=-1.0; position_scarcity_component=+2.5; role_evidence_component=+0.8; uncertainty_penalty=+2.3,Not in frozen board; review-only dynasty context.,Anchored to full dynasty rank 214 and score 8.2761.,Discount/manual-review only,999.0,YELLOW_UNDOCUMENTED_ENDPOINT,266,Depth / later,Too early,Too early,Too early,Too early,Too early,Too early,"Display-only price label from current pick, available-pool ADP rank, emergency candidate rank/value, and confidence. ADP does not drive value.",Not enough information,no,EMERGENCY_REVIEW_ONLY_CANDIDATE; does not replace final_board_rank or Dynasty Rank; ADP is display-only price context.
9511,Keaton Mitchell,RB,LAC,24.4,,Human-review only longshot,Not enough information,220,7.439,nwr_dynasty_score,235,8.14,235,235,8.14,Human-review only longshot,Medium,approved_full_dynasty_score_anchor; full_dynasty_anchor_available; outcome=Not enough information; internal_value_anchor=+7.4; age_curve_component=+0.5; position_scarcity_component=+2.5; uncertainty_penalty=+2.3,Not in frozen board; review-only dynasty context.,Anchored to full dynasty rank 220 and score 7.439.,Discount/manual-review only,187.2,YELLOW_UNDOCUMENTED_ENDPOINT,181,Depth / later,Too early,Too early,Too early,Too early,Too early,Too early,"Display-only price label from current pick, available-pool ADP rank, emergency candidate rank/value, and confidence. ADP does not drive value.",Not enough information,no,EMERGENCY_REVIEW_ONLY_CANDIDATE; does not replace final_board_rank or Dynasty Rank; ADP is display-only price context.
12508,Jaxson Dart,QB,NYG,23.1,,Human-review only longshot,Not enough information,139,15.6195,nwr_dynasty_score,236,8.12,236,236,8.12,Human-review only longshot,Medium,approved_full_dynasty_score_anchor; full_dynasty_anchor_available; outcome=Not enough information; internal_value_anchor=+15.6; age_curve_component=+1.0; position_scarcity_component=-6.0; role_evidence_component=-0.2; uncertainty_penalty=+2.3,Not in frozen board; review-only dynasty context.,Anchored to full dynasty rank 139 and score 15.6195.,Discount/manual-review only,56.9,YELLOW_UNDOCUMENTED_ENDPOINT,55,Depth / later,Too early,Too early,Too early,Too early,Too early,Too early,"Display-only price label from current pick, available-pool ADP rank, emergency candidate rank/value, and confidence. ADP does not drive value.",Not enough information,no,EMERGENCY_REVIEW_ONLY_CANDIDATE; does not replace final_board_rank or Dynasty Rank; ADP is display-only price context.
2216,Mike Evans,WR,SF,32.8,,Human-review only longshot,Not enough information,130,16.6866,nwr_dynasty_score,237,7.89,237,237,7.89,Human-review only longshot,Medium,approved_full_dynasty_score_anchor; full_dynasty_anchor_available; outcome=Not enough information; internal_value_anchor=+16.7; age_curve_component=-8.0; position_scarcity_component=+1.5; uncertainty_penalty=+2.3,Not in frozen board; review-only dynasty context.,Anchored to full dynasty rank 130 and score 16.6866.,Discount/manual-review only,113.1,YELLOW_UNDOCUMENTED_ENDPOINT,113,Depth / later,Too early,Too early,Too early,Too early,Too early,Too early,"Display-only price label from current pick, available-pool ADP rank, emergency candidate rank/value, and confidence. ADP does not drive value.",Not enough information,no,EMERGENCY_REVIEW_ONLY_CANDIDATE; does not replace final_board_rank or Dynasty Rank; ADP is display-only price context.
12457,Jaydon Blue,RB,DAL,22.5,,Human-review only longshot,Not enough information,229,4.7894,nwr_dynasty_score,238,7.79,238,238,7.79,Human-review only longshot,Medium,approved_full_dynasty_score_anchor; full_dynasty_anchor_available; outcome=Not enough information; internal_value_anchor=+4.8; age_curve_component=+2.0; position_scarcity_component=+2.5; role_evidence_component=+0.8; uncertainty_penalty=+2.3,Not in frozen board; review-only dynasty context.,Anchored to full dynasty rank 229 and score 4.7894.,Discount/manual-review only,206.6,YELLOW_UNDOCUMENTED_ENDPOINT,196,Depth / later,Too early,Too early,Too early,Too early,Too early,Too early,"Display-only price label from current pick, available-pool ADP rank, emergency candidate rank/value, and confidence. ADP does not drive value.",Not enough information,no,EMERGENCY_REVIEW_ONLY_CANDIDATE; does not replace final_board_rank or Dynasty Rank; ADP is display-only price context.
4950,Christian Kirk,WR,SF,29.6,,Human-review only longshot,Not enough information,132,16.4146,nwr_dynasty_score,239,7.61,239,239,7.61,Human-review only longshot,Medium,approved_full_dynasty_score_anchor; full_dynasty_anchor_available; outcome=Not enough information; internal_value_anchor=+16.4; age_curve_component=-8.0; position_scarcity_component=+1.5; uncertainty_penalty=+2.3,Not in frozen board; review-only dynasty context.,Anchored to full dynasty rank 132 and score 16.4146.,Discount/manual-review only,252.5,YELLOW_UNDOCUMENTED_ENDPOINT,227,Depth / later,Too early,Too early,Too early,Too early,Too early,Too early,"Display-only price label from current pick, available-pool ADP rank, emergency candidate rank/value, and confidence. ADP does not drive value.",Not enough information,no,EMERGENCY_REVIEW_ONLY_CANDIDATE; does not replace final_board_rank or Dynasty Rank; ADP is display-only price context.
11575,Ray Davis,RB,BUF,26.6,,Human-review only longshot,Not enough information,204,9.3526,nwr_dynasty_score,240,7.35,240,240,7.35,Human-review only longshot,Medium,approved_full_dynasty_score_anchor; full_dynasty_anchor_available; outcome=Not enough information; internal_value_anchor=+9.4; age_curve_component=-3.0; position_scarcity_component=+2.5; role_evidence_component=+0.8; uncertainty_penalty=+2.3,Not in frozen board; review-only dynasty context.,Anchored to full dynasty rank 204 and score 9.3526.,Discount/manual-review only,210.6,YELLOW_UNDOCUMENTED_ENDPOINT,197,Depth / later,Too early,Too early,Too early,Too early,Too early,Too early,"Display-only price label from current pick, available-pool ADP rank, emergency candidate rank/value, and confidence. ADP does not drive value.",Not enough information,no,EMERGENCY_REVIEW_ONLY_CANDIDATE; does not replace final_board_rank or Dynasty Rank; ADP is display-only price context.
11435,Emanuel Wilson,RB,SEA,27.1,,Human-review only longshot,Not enough information,198,10.1211,nwr_dynasty_score,241,7.32,241,241,7.32,Human-review only longshot,Medium,approved_full_dynasty_score_anchor; full_dynasty_anchor_available; outcome=Not enough information; internal_value_anchor=+10.1; age_curve_component=-3.0; position_scarcity_component=+2.5; uncertainty_penalty=+2.3,Not in frozen board; review-only dynasty context.,Anchored to full dynasty rank 198 and score 10.1211.,Discount/manual-review only,185.7,YELLOW_UNDOCUMENTED_ENDPOINT,179,Depth / later,Too early,Too early,Too early,Too early,Too early,Too early,"Display-only price label from current pick, available-pool ADP rank, emergency candidate rank/value, and confidence. ADP does not drive value.",Not enough information,no,EMERGENCY_REVIEW_ONLY_CANDIDATE; does not replace final_board_rank or Dynasty Rank; ADP is display-only price context.
9758,C.J. Stroud,QB,HOU,24.7,,Human-review only longshot,Not enough information,148,14.8141,nwr_dynasty_score,242,7.31,242,242,7.31,Human-review only longshot,Medium,approved_full_dynasty_score_anchor; full_dynasty_anchor_available; outcome=Not enough information; internal_value_anchor=+14.8; age_curve_component=+1.0; position_scarcity_component=-6.0; role_evidence_component=-0.2; uncertainty_penalty=+2.3,Not in frozen board; review-only dynasty context.,Anchored to full dynasty rank 148 and score 14.8141.,Discount/manual-review only,122.6,YELLOW_UNDOCUMENTED_ENDPOINT,122,Depth / later,Too early,Too early,Too early,Too early,Too early,Too early,"Display-only price label from current pick, available-pool ADP rank, emergency candidate rank/value, and confidence. ADP does not drive value.",Not enough information,no,EMERGENCY_REVIEW_ONLY_CANDIDATE; does not replace final_board_rank or Dynasty Rank; ADP is display-only price context.
4892,Baker Mayfield,QB,TB,31.2,,Human-review only longshot,Not enough information,131,16.561,nwr_dynasty_score,243,7.06,243,243,7.06,Human-review only longshot,Medium,approved_full_dynasty_score_anchor; full_dynasty_anchor_available; outcome=Not enough information; internal_value_anchor=+16.6; age_curve_component=-1.0; position_scarcity_component=-6.0; role_evidence_component=-0.2; uncertainty_penalty=+2.3,Not in frozen board; review-only dynasty context.,Anchored to full dynasty rank 131 and score 16.561.,Discount/manual-review only,95.8,YELLOW_UNDOCUMENTED_ENDPOINT,94,Depth / later,Too early,Too early,Too early,Too early,Too early,Too early,"Display-only price label from current pick, available-pool ADP rank, emergency candidate rank/value, and confidence. ADP does not drive value.",Not enough information,no,EMERGENCY_REVIEW_ONLY_CANDIDATE; does not replace final_board_rank or Dynasty Rank; ADP is display-only price context.
1466,Travis Kelce,TE,KC,36.7,,Human-review only longshot,Not enough information,150,14.7571,nwr_dynasty_score,244,7.06,244,244,7.06,Human-review only longshot,Medium,approved_full_dynasty_score_anchor; full_dynasty_anchor_available; outcome=Not enough information; internal_value_anchor=+14.8; age_curve_component=-7.0; position_scarcity_component=+0.8; role_evidence_component=+0.8; uncertainty_penalty=+2.3,Not in frozen board; review-only dynasty context.,Anchored to full dynasty rank 150 and score 14.7571.,Discount/manual-review only,161.3,YELLOW_UNDOCUMENTED_ENDPOINT,159,Depth / later,Too early,Too early,Too early,Too early,Too early,Too early,"Display-only price label from current pick, available-pool ADP rank, emergency candidate rank/value, and confidence. ADP does not drive value.",Not enough information,no,EMERGENCY_REVIEW_ONLY_CANDIDATE; does not replace final_board_rank or Dynasty Rank; ADP is display-only price context.
4217,George Kittle,TE,SF,32.7,,Human-review only longshot,Not enough information,151,14.7218,nwr_dynasty_score,245,7.02,245,245,7.02,Human-review only longshot,Medium,approved_full_dynasty_score_anchor; full_dynasty_anchor_available; outcome=Not enough information; internal_value_anchor=+14.7; age_curve_component=-7.0; position_scarcity_component=+0.8; role_evidence_component=+0.8; uncertainty_penalty=+2.3,Not in frozen board; review-only dynasty context.,Anchored to full dynasty rank 151 and score 14.7218.,Discount/manual-review only,106.4,YELLOW_UNDOCUMENTED_ENDPOINT,105,Depth / later,Too early,Too early,Too early,Too early,Too early,Too early,"Display-only price label from current pick, available-pool ADP rank, emergency candidate rank/value, and confidence. ADP does not drive value.",Not enough information,no,EMERGENCY_REVIEW_ONLY_CANDIDATE; does not replace final_board_rank or Dynasty Rank; ADP is display-only price context.
9225,Tank Bigsby,RB,PHI,23.8,,Human-review only longshot,Not enough information,225,6.3079,nwr_dynasty_score,246,7.01,246,246,7.01,Human-review only longshot,Medium,approved_full_dynasty_score_anchor; full_dynasty_anchor_available; outcome=Not enough information; internal_value_anchor=+6.3; age_curve_component=+0.5; position_scarcity_component=+2.5; uncertainty_penalty=+2.3,Not in frozen board; review-only dynasty context.,Anchored to full dynasty rank 225 and score 6.3079.,Discount/manual-review only,165.7,YELLOW_UNDOCUMENTED_ENDPOINT,163,Depth / later,Too early,Too early,Too early,Too early,Too early,Too early,"Display-only price label from current pick, available-pool ADP rank, emergency candidate rank/value, and confidence. ADP does not drive value.",Not enough information,no,EMERGENCY_REVIEW_ONLY_CANDIDATE; does not replace final_board_rank or Dynasty Rank; ADP is display-only price context.
8154,Brian Robinson,RB,ATL,27.3,,Human-review only longshot,Not enough information,200,9.7012,nwr_dynasty_score,247,6.90,247,247,6.90,Human-review only longshot,Medium,approved_full_dynasty_score_anchor; full_dynasty_anchor_available; outcome=Not enough information; internal_value_anchor=+9.7; age_curve_component=-3.0; position_scarcity_component=+2.5; uncertainty_penalty=+2.3,Not in frozen board; review-only dynasty context.,Anchored to full dynasty rank 200 and score 9.7012.,Discount/manual-review only,190.3,YELLOW_UNDOCUMENTED_ENDPOINT,185,Depth / later,Too early,Too early,Too early,Too early,Too early,Too early,"Display-only price label from current pick, available-pool ADP rank, emergency candidate rank/value, and confidence. ADP does not drive value.",Not enough information,no,EMERGENCY_REVIEW_ONLY_CANDIDATE; does not replace final_board_rank or Dynasty Rank; ADP is display-only price context.
4177,Mack Hollins,WR,NE,32.8,,Human-review only longshot,Not enough information,140,15.4566,nwr_dynasty_score,248,6.66,248,248,6.66,Human-review only longshot,Medium,approved_full_dynasty_score_anchor; full_dynasty_anchor_available; outcome=Not enough information; internal_value_anchor=+15.5; age_curve_component=-8.0; position_scarcity_component=+1.5; uncertainty_penalty=+2.3,Not in frozen board; review-only dynasty context.,Anchored to full dynasty rank 140 and score 15.4566.,Discount/manual-review only,999.0,YELLOW_UNDOCUMENTED_ENDPOINT,267,Depth / later,Too early,Too early,Too early,Too early,Too early,Too early,"Display-only price label from current pick, available-pool ADP rank, emergency candidate rank/value, and confidence. ADP does not drive value.",Not enough information,no,EMERGENCY_REVIEW_ONLY_CANDIDATE; does not replace final_board_rank or Dynasty Rank; ADP is display-only price context.
11581,MarShawn Lloyd,RB,GB,25.5,,Human-review only longshot,Not enough information,228,4.9314,nwr_dynasty_score,249,6.43,249,249,6.43,Human-review only longshot,Medium,approved_full_dynasty_score_anchor; full_dynasty_anchor_available; outcome=Not enough information; internal_value_anchor=+4.9; age_curve_component=+0.5; position_scarcity_component=+2.5; role_evidence_component=+0.8; uncertainty_penalty=+2.3,Not in frozen board; review-only dynasty context.,Anchored to full dynasty rank 228 and score 4.9314.,Discount/manual-review only,999.0,YELLOW_UNDOCUMENTED_ENDPOINT,268,Depth / later,Too early,Too early,Too early,Too early,Too early,Too early,"Display-only price label from current pick, available-pool ADP rank, emergency candidate rank/value, and confidence. ADP does not drive value.",Not enough information,no,EMERGENCY_REVIEW_ONLY_CANDIDATE; does not replace final_board_rank or Dynasty Rank; ADP is display-only price context.
4454,Kendrick Bourne,WR,ARI,30.9,,Human-review only longshot,Not enough information,146,15.0726,nwr_dynasty_score,250,6.27,250,250,6.27,Human-review only longshot,Medium,approved_full_dynasty_score_anchor; full_dynasty_anchor_available; outcome=Not enough information; internal_value_anchor=+15.1; age_curve_component=-8.0; position_scarcity_component=+1.5; uncertainty_penalty=+2.3,Not in frozen board; review-only dynasty context.,Anchored to full dynasty rank 146 and score 15.0726.,Discount/manual-review only,999.0,YELLOW_UNDOCUMENTED_ENDPOINT,269,Depth / later,Too early,Too early,Too early,Too early,Too early,Too early,"Display-only price label from current pick, available-pool ADP rank, emergency candidate rank/value, and confidence. ADP does not drive value.",Not enough information,no,EMERGENCY_REVIEW_ONLY_CANDIDATE; does not replace final_board_rank or Dynasty Rank; ADP is display-only price context.
12522,Cam Ward,QB,TEN,24.1,,Human-review only longshot,Not enough information,160,13.6944,nwr_dynasty_score,251,6.19,251,251,6.19,Human-review only longshot,Medium,approved_full_dynasty_score_anchor; full_dynasty_anchor_available; outcome=Not enough information; internal_value_anchor=+13.7; age_curve_component=+1.0; position_scarcity_component=-6.0; role_evidence_component=-0.2; uncertainty_penalty=+2.3,Not in frozen board; review-only dynasty context.,Anchored to full dynasty rank 160 and score 13.6944.,Discount/manual-review only,233.9,YELLOW_UNDOCUMENTED_ENDPOINT,215,Depth / later,Too early,Too early,Too early,Too early,Too early,Too early,"Display-only price label from current pick, available-pool ADP rank, emergency candidate rank/value, and confidence. ADP does not drive value.",Not enough information,no,EMERGENCY_REVIEW_ONLY_CANDIDATE; does not replace final_board_rank or Dynasty Rank; ADP is display-only price context.
,Chip Trayanum,RB,needs_data,Not enough information,22,Tier 4 - Manual Review / Discount Only,61,Not enough information,26.50,rookie_score_from_frozen_rookie_rank_and_tier,61,5.95,252,61,5.95,Human-review only longshot,Very low,rookie_rank_tier_crosswalk_to_dynasty_scale; rookie_not_raw_score_compared_to_veteran_value; frozen_score_basis=rookie_score_from_frozen_rookie_rank_and_tier; no_full_dynasty_row; outcome=Not enough information; internal_value_anchor=+20.8; age_curve_component=-1.0; position_scarcity_component=+2.5; role_evidence_component=+2.5; uncertainty_penalty=+18.8,Generally aligned with frozen board review posture.,No approved full dynasty row; candidate relies on rookie/frozen crosswalk.,Review caveats before using,Not enough information,Not enough information,Not enough information,Not enough information,Not enough information,Not enough information,Not enough information,Not enough information,Not enough information,Not enough information,"Display-only price label from current pick, available-pool ADP rank, emergency candidate rank/value, and confidence. ADP does not drive value.",Not enough information,yes,EMERGENCY_REVIEW_ONLY_CANDIDATE; does not replace final_board_rank or Dynasty Rank; ADP is display-only price context.
4039,Cooper Kupp,WR,SEA,33.0,,Human-review only longshot,Not enough information,152,14.6852,nwr_dynasty_score,253,5.89,253,253,5.89,Human-review only longshot,Medium,approved_full_dynasty_score_anchor; full_dynasty_anchor_available; outcome=Not enough information; internal_value_anchor=+14.7; age_curve_component=-8.0; position_scarcity_component=+1.5; uncertainty_penalty=+2.3,Not in frozen board; review-only dynasty context.,Anchored to full dynasty rank 152 and score 14.6852.,Discount/manual-review only,270.3,YELLOW_UNDOCUMENTED_ENDPOINT,233,Depth / later,Too early,Too early,Too early,Too early,Too early,Too early,"Display-only price label from current pick, available-pool ADP rank, emergency candidate rank/value, and confidence. ADP does not drive value.",Not enough information,no,EMERGENCY_REVIEW_ONLY_CANDIDATE; does not replace final_board_rank or Dynasty Rank; ADP is display-only price context.
10235,Roschon Johnson,RB,CHI,25.4,,Human-review only longshot,Not enough information,230,4.3608,nwr_dynasty_score,254,5.86,254,254,5.86,Human-review only longshot,Medium,approved_full_dynasty_score_anchor; full_dynasty_anchor_available; outcome=Not enough information; internal_value_anchor=+4.4; age_curve_component=+0.5; position_scarcity_component=+2.5; role_evidence_component=+0.8; uncertainty_penalty=+2.3,Not in frozen board; review-only dynasty context.,Anchored to full dynasty rank 230 and score 4.3608.,Discount/manual-review only,999.0,YELLOW_UNDOCUMENTED_ENDPOINT,270,Depth / later,Too early,Too early,Too early,Too early,Too early,Too early,"Display-only price label from current pick, available-pool ADP rank, emergency candidate rank/value, and confidence. ADP does not drive value.",Not enough information,no,EMERGENCY_REVIEW_ONLY_CANDIDATE; does not replace final_board_rank or Dynasty Rank; ADP is display-only price context.
6130,Devin Singletary,RB,NYG,28.8,,Human-review only longshot,Not enough information,172,12.5004,nwr_dynasty_score,255,5.70,255,255,5.70,Human-review only longshot,Medium,approved_full_dynasty_score_anchor; full_dynasty_anchor_available; outcome=Not enough information; internal_value_anchor=+12.5; age_curve_component=-7.0; position_scarcity_component=+2.5; uncertainty_penalty=+2.3,Not in frozen board; review-only dynasty context.,Anchored to full dynasty rank 172 and score 12.5004.,Discount/manual-review only,999.0,YELLOW_UNDOCUMENTED_ENDPOINT,271,Depth / later,Too early,Too early,Too early,Too early,Too early,Too early,"Display-only price label from current pick, available-pool ADP rank, emergency candidate rank/value, and confidence. ADP does not drive value.",Not enough information,no,EMERGENCY_REVIEW_ONLY_CANDIDATE; does not replace final_board_rank or Dynasty Rank; ADP is display-only price context.
