field_name,normalized_field_name,source_family,source_artifact_or_runner,source_dataset,grain,seasons_available,weeks_available,row_count,player_count,position_coverage,schema_status,factual_or_derived,source_policy_status,identity_dependency,missingness_risk,leakage_risk,licensing_risk,overlap_sources,accuracy_confidence,coverage_confidence,recommended_bucket,blocker_reason,review_only,model_use_allowed,training_allowed,source_truth_allowed
total_touchdown_exp,total_touchdown_exp,NFLVerse,approved_local_snapshot:player_context_display_final_20260630,ff_opportunity,player-week-opportunity,2024|2025,1.0|1|2.0|2|3|3.0|4|4.0|5|5.0|6.0|6|...(+32),92096,775,DB|DL|K|LB|OL|P|QB|RB|TE|WR,PRESENT_STABLE_SCHEMA,unknown_or_context,review_only_status,not_required,MEDIUM,LOW,LOW,NFLVerse:ff_opportunity,NOT_ENOUGH_INFORMATION,NOT_ENOUGH_INFORMATION,NEEDS_ASOF_OR_LEAKAGE_GATE,Semantics not classified by inventory; requires source review.,true,false,false,false
total_first_down,total_first_down,NFLVerse,approved_local_snapshot:player_context_display_final_20260630,ff_opportunity,player-week-opportunity,2024|2025,1.0|1|2.0|2|3|3.0|4|4.0|5|5.0|6.0|6|...(+32),92096,775,DB|DL|K|LB|OL|P|QB|RB|TE|WR,PRESENT_STABLE_SCHEMA,unknown_or_context,review_only_status,not_required,MEDIUM,LOW,LOW,NFLVerse:ff_opportunity,NOT_ENOUGH_INFORMATION,NOT_ENOUGH_INFORMATION,NEEDS_ASOF_OR_LEAKAGE_GATE,Semantics not classified by inventory; requires source review.,true,false,false,false
total_first_down_exp,total_first_down_exp,NFLVerse,approved_local_snapshot:player_context_display_final_20260630,ff_opportunity,player-week-opportunity,2024|2025,1.0|1|2.0|2|3|3.0|4|4.0|5|5.0|6.0|6|...(+32),92096,775,DB|DL|K|LB|OL|P|QB|RB|TE|WR,PRESENT_STABLE_SCHEMA,unknown_or_context,review_only_status,not_required,MEDIUM,LOW,LOW,NFLVerse:ff_opportunity,NOT_ENOUGH_INFORMATION,NOT_ENOUGH_INFORMATION,NEEDS_ASOF_OR_LEAKAGE_GATE,Semantics not classified by inventory; requires source review.,true,false,false,false
total_fantasy_points,total_fantasy_points,NFLVerse,approved_local_snapshot:player_context_display_final_20260630,ff_opportunity,player-week-opportunity,2024|2025,1.0|1|2.0|2|3|3.0|4|4.0|5|5.0|6.0|6|...(+32),92096,775,DB|DL|K|LB|OL|P|QB|RB|TE|WR,PRESENT_STABLE_SCHEMA,derived_or_external_total,review_only_status,not_required,MEDIUM,LOW,LOW,NFLVerse:ff_opportunity,BLOCKED,BLOCKED,BLOCKED_MARKET_OR_PROJECTION,"Quarantined, market/projection, imported fantasy total, or source-policy-blocked field.",true,false,false,false
total_fantasy_points_exp,total_fantasy_points_exp,NFLVerse,approved_local_snapshot:player_context_display_final_20260630,ff_opportunity,player-week-opportunity,2024|2025,1.0|1|2.0|2|3|3.0|4|4.0|5|5.0|6.0|6|...(+32),92096,775,DB|DL|K|LB|OL|P|QB|RB|TE|WR,PRESENT_STABLE_SCHEMA,derived_or_external_total,review_only_status,not_required,MEDIUM,LOW,LOW,NFLVerse:ff_opportunity,BLOCKED,BLOCKED,BLOCKED_MARKET_OR_PROJECTION,"Quarantined, market/projection, imported fantasy total, or source-policy-blocked field.",true,false,false,false
rec_touchdown_diff,rec_touchdown_diff,NFLVerse,approved_local_snapshot:player_context_display_final_20260630,ff_opportunity,player-week-opportunity,2024|2025,1.0|1|2.0|2|3|3.0|4|4.0|5|5.0|6.0|6|...(+32),92096,775,DB|DL|K|LB|OL|P|QB|RB|TE|WR,PRESENT_STABLE_SCHEMA,unknown_or_context,review_only_status,not_required,MEDIUM,LOW,LOW,NFLVerse:ff_opportunity,NOT_ENOUGH_INFORMATION,NOT_ENOUGH_INFORMATION,NEEDS_ASOF_OR_LEAKAGE_GATE,Semantics not classified by inventory; requires source review.,true,false,false,false
rec_two_point_conv_diff,rec_two_point_conv_diff,NFLVerse,approved_local_snapshot:player_context_display_final_20260630,ff_opportunity,player-week-opportunity,2024|2025,1.0|1|2.0|2|3|3.0|4|4.0|5|5.0|6.0|6|...(+32),92096,775,DB|DL|K|LB|OL|P|QB|RB|TE|WR,PRESENT_STABLE_SCHEMA,unknown_or_context,review_only_status,not_required,MEDIUM,LOW,LOW,NFLVerse:ff_opportunity,NOT_ENOUGH_INFORMATION,NOT_ENOUGH_INFORMATION,NEEDS_ASOF_OR_LEAKAGE_GATE,Semantics not classified by inventory; requires source review.,true,false,false,false
rec_first_down_diff,rec_first_down_diff,NFLVerse,approved_local_snapshot:player_context_display_final_20260630,ff_opportunity,player-week-opportunity,2024|2025,1.0|1|2.0|2|3|3.0|4|4.0|5|5.0|6.0|6|...(+32),92096,775,DB|DL|K|LB|OL|P|QB|RB|TE|WR,PRESENT_STABLE_SCHEMA,unknown_or_context,review_only_status,not_required,MEDIUM,LOW,LOW,NFLVerse:ff_opportunity,NOT_ENOUGH_INFORMATION,NOT_ENOUGH_INFORMATION,NEEDS_ASOF_OR_LEAKAGE_GATE,Semantics not classified by inventory; requires source review.,true,false,false,false
rec_interception_diff,rec_interception_diff,NFLVerse,approved_local_snapshot:player_context_display_final_20260630,ff_opportunity,player-week-opportunity,2024|2025,1.0|1|2.0|2|3|3.0|4|4.0|5|5.0|6.0|6|...(+32),92096,775,DB|DL|K|LB|OL|P|QB|RB|TE|WR,PRESENT_STABLE_SCHEMA,unknown_or_context,review_only_status,not_required,MEDIUM,LOW,LOW,NFLVerse:ff_opportunity,NOT_ENOUGH_INFORMATION,NOT_ENOUGH_INFORMATION,NEEDS_ASOF_OR_LEAKAGE_GATE,Semantics not classified by inventory; requires source review.,true,false,false,false
pass_fantasy_points_diff,pass_fantasy_points_diff,NFLVerse,approved_local_snapshot:player_context_display_final_20260630,ff_opportunity,player-week-opportunity,2024|2025,1.0|1|2.0|2|3|3.0|4|4.0|5|5.0|6.0|6|...(+32),92096,775,DB|DL|K|LB|OL|P|QB|RB|TE|WR,PRESENT_STABLE_SCHEMA,derived_or_external_total,review_only_status,not_required,MEDIUM,LOW,LOW,NFLVerse:ff_opportunity,BLOCKED,BLOCKED,BLOCKED_MARKET_OR_PROJECTION,"Quarantined, market/projection, imported fantasy total, or source-policy-blocked field.",true,false,false,false
rec_fantasy_points_diff,rec_fantasy_points_diff,NFLVerse,approved_local_snapshot:player_context_display_final_20260630,ff_opportunity,player-week-opportunity,2024|2025,1.0|1|2.0|2|3|3.0|4|4.0|5|5.0|6.0|6|...(+32),92096,775,DB|DL|K|LB|OL|P|QB|RB|TE|WR,PRESENT_STABLE_SCHEMA,derived_or_external_total,review_only_status,not_required,MEDIUM,LOW,LOW,NFLVerse:ff_opportunity,BLOCKED,BLOCKED,BLOCKED_MARKET_OR_PROJECTION,"Quarantined, market/projection, imported fantasy total, or source-policy-blocked field.",true,false,false,false
rush_fantasy_points_diff,rush_fantasy_points_diff,NFLVerse,approved_local_snapshot:player_context_display_final_20260630,ff_opportunity,player-week-opportunity,2024|2025,1.0|1|2.0|2|3|3.0|4|4.0|5|5.0|6.0|6|...(+32),92096,775,DB|DL|K|LB|OL|P|QB|RB|TE|WR,PRESENT_STABLE_SCHEMA,derived_or_external_total,review_only_status,not_required,MEDIUM,LOW,LOW,NFLVerse:ff_opportunity,BLOCKED,BLOCKED,BLOCKED_MARKET_OR_PROJECTION,"Quarantined, market/projection, imported fantasy total, or source-policy-blocked field.",true,false,false,false
total_touchdown_diff,total_touchdown_diff,NFLVerse,approved_local_snapshot:player_context_display_final_20260630,ff_opportunity,player-week-opportunity,2024|2025,1.0|1|2.0|2|3|3.0|4|4.0|5|5.0|6.0|6|...(+32),92096,775,DB|DL|K|LB|OL|P|QB|RB|TE|WR,PRESENT_STABLE_SCHEMA,unknown_or_context,review_only_status,not_required,MEDIUM,LOW,LOW,NFLVerse:ff_opportunity,NOT_ENOUGH_INFORMATION,NOT_ENOUGH_INFORMATION,NEEDS_ASOF_OR_LEAKAGE_GATE,Semantics not classified by inventory; requires source review.,true,false,false,false
total_first_down_diff,total_first_down_diff,NFLVerse,approved_local_snapshot:player_context_display_final_20260630,ff_opportunity,player-week-opportunity,2024|2025,1.0|1|2.0|2|3|3.0|4|4.0|5|5.0|6.0|6|...(+32),92096,775,DB|DL|K|LB|OL|P|QB|RB|TE|WR,PRESENT_STABLE_SCHEMA,unknown_or_context,review_only_status,not_required,MEDIUM,LOW,LOW,NFLVerse:ff_opportunity,NOT_ENOUGH_INFORMATION,NOT_ENOUGH_INFORMATION,NEEDS_ASOF_OR_LEAKAGE_GATE,Semantics not classified by inventory; requires source review.,true,false,false,false
total_fantasy_points_diff,total_fantasy_points_diff,NFLVerse,approved_local_snapshot:player_context_display_final_20260630,ff_opportunity,player-week-opportunity,2024|2025,1.0|1|2.0|2|3|3.0|4|4.0|5|5.0|6.0|6|...(+32),92096,775,DB|DL|K|LB|OL|P|QB|RB|TE|WR,PRESENT_STABLE_SCHEMA,derived_or_external_total,review_only_status,not_required,MEDIUM,LOW,LOW,NFLVerse:ff_opportunity,BLOCKED,BLOCKED,BLOCKED_MARKET_OR_PROJECTION,"Quarantined, market/projection, imported fantasy total, or source-policy-blocked field.",true,false,false,false
pass_fantasy_points_exp_team,pass_fantasy_points_exp_team,NFLVerse,approved_local_snapshot:player_context_display_final_20260630,ff_opportunity,player-week-opportunity,2024|2025,1.0|1|2.0|2|3|3.0|4|4.0|5|5.0|6.0|6|...(+32),92096,775,DB|DL|K|LB|OL|P|QB|RB|TE|WR,PRESENT_STABLE_SCHEMA,derived_or_external_total,review_only_status,not_required,MEDIUM,LOW,LOW,NFLVerse:ff_opportunity,BLOCKED,BLOCKED,BLOCKED_MARKET_OR_PROJECTION,"Quarantined, market/projection, imported fantasy total, or source-policy-blocked field.",true,false,false,false
rec_fantasy_points_exp_team,rec_fantasy_points_exp_team,NFLVerse,approved_local_snapshot:player_context_display_final_20260630,ff_opportunity,player-week-opportunity,2024|2025,1.0|1|2.0|2|3|3.0|4|4.0|5|5.0|6.0|6|...(+32),92096,775,DB|DL|K|LB|OL|P|QB|RB|TE|WR,PRESENT_STABLE_SCHEMA,derived_or_external_total,review_only_status,not_required,MEDIUM,LOW,LOW,NFLVerse:ff_opportunity,BLOCKED,BLOCKED,BLOCKED_MARKET_OR_PROJECTION,"Quarantined, market/projection, imported fantasy total, or source-policy-blocked field.",true,false,false,false
rush_fantasy_points_exp_team,rush_fantasy_points_exp_team,NFLVerse,approved_local_snapshot:player_context_display_final_20260630,ff_opportunity,player-week-opportunity,2024|2025,1.0|1|2.0|2|3|3.0|4|4.0|5|5.0|6.0|6|...(+32),92096,775,DB|DL|K|LB|OL|P|QB|RB|TE|WR,PRESENT_STABLE_SCHEMA,derived_or_external_total,review_only_status,not_required,MEDIUM,LOW,LOW,NFLVerse:ff_opportunity,BLOCKED,BLOCKED,BLOCKED_MARKET_OR_PROJECTION,"Quarantined, market/projection, imported fantasy total, or source-policy-blocked field.",true,false,false,false
pass_fantasy_points_team,pass_fantasy_points_team,NFLVerse,approved_local_snapshot:player_context_display_final_20260630,ff_opportunity,player-week-opportunity,2024|2025,1.0|1|2.0|2|3|3.0|4|4.0|5|5.0|6.0|6|...(+32),92096,775,DB|DL|K|LB|OL|P|QB|RB|TE|WR,PRESENT_STABLE_SCHEMA,derived_or_external_total,review_only_status,not_required,MEDIUM,LOW,LOW,NFLVerse:ff_opportunity,BLOCKED,BLOCKED,BLOCKED_MARKET_OR_PROJECTION,"Quarantined, market/projection, imported fantasy total, or source-policy-blocked field.",true,false,false,false
rec_fantasy_points_team,rec_fantasy_points_team,NFLVerse,approved_local_snapshot:player_context_display_final_20260630,ff_opportunity,player-week-opportunity,2024|2025,1.0|1|2.0|2|3|3.0|4|4.0|5|5.0|6.0|6|...(+32),92096,775,DB|DL|K|LB|OL|P|QB|RB|TE|WR,PRESENT_STABLE_SCHEMA,derived_or_external_total,review_only_status,not_required,MEDIUM,LOW,LOW,NFLVerse:ff_opportunity,BLOCKED,BLOCKED,BLOCKED_MARKET_OR_PROJECTION,"Quarantined, market/projection, imported fantasy total, or source-policy-blocked field.",true,false,false,false
rush_fantasy_points_team,rush_fantasy_points_team,NFLVerse,approved_local_snapshot:player_context_display_final_20260630,ff_opportunity,player-week-opportunity,2024|2025,1.0|1|2.0|2|3|3.0|4|4.0|5|5.0|6.0|6|...(+32),92096,775,DB|DL|K|LB|OL|P|QB|RB|TE|WR,PRESENT_STABLE_SCHEMA,derived_or_external_total,review_only_status,not_required,MEDIUM,LOW,LOW,NFLVerse:ff_opportunity,BLOCKED,BLOCKED,BLOCKED_MARKET_OR_PROJECTION,"Quarantined, market/projection, imported fantasy total, or source-policy-blocked field.",true,false,false,false
pass_fantasy_points_diff_team,pass_fantasy_points_diff_team,NFLVerse,approved_local_snapshot:player_context_display_final_20260630,ff_opportunity,player-week-opportunity,2024|2025,1.0|1|2.0|2|3|3.0|4|4.0|5|5.0|6.0|6|...(+32),92096,775,DB|DL|K|LB|OL|P|QB|RB|TE|WR,PRESENT_STABLE_SCHEMA,derived_or_external_total,review_only_status,not_required,MEDIUM,LOW,LOW,NFLVerse:ff_opportunity,BLOCKED,BLOCKED,BLOCKED_MARKET_OR_PROJECTION,"Quarantined, market/projection, imported fantasy total, or source-policy-blocked field.",true,false,false,false
rec_fantasy_points_diff_team,rec_fantasy_points_diff_team,NFLVerse,approved_local_snapshot:player_context_display_final_20260630,ff_opportunity,player-week-opportunity,2024|2025,1.0|1|2.0|2|3|3.0|4|4.0|5|5.0|6.0|6|...(+32),92096,775,DB|DL|K|LB|OL|P|QB|RB|TE|WR,PRESENT_STABLE_SCHEMA,derived_or_external_total,review_only_status,not_required,MEDIUM,LOW,LOW,NFLVerse:ff_opportunity,BLOCKED,BLOCKED,BLOCKED_MARKET_OR_PROJECTION,"Quarantined, market/projection, imported fantasy total, or source-policy-blocked field.",true,false,false,false
rush_fantasy_points_diff_team,rush_fantasy_points_diff_team,NFLVerse,approved_local_snapshot:player_context_display_final_20260630,ff_opportunity,player-week-opportunity,2024|2025,1.0|1|2.0|2|3|3.0|4|4.0|5|5.0|6.0|6|...(+32),92096,775,DB|DL|K|LB|OL|P|QB|RB|TE|WR,PRESENT_STABLE_SCHEMA,derived_or_external_total,review_only_status,not_required,MEDIUM,LOW,LOW,NFLVerse:ff_opportunity,BLOCKED,BLOCKED,BLOCKED_MARKET_OR_PROJECTION,"Quarantined, market/projection, imported fantasy total, or source-policy-blocked field.",true,false,false,false
total_fantasy_points_team,total_fantasy_points_team,NFLVerse,approved_local_snapshot:player_context_display_final_20260630,ff_opportunity,player-week-opportunity,2024|2025,1.0|1|2.0|2|3|3.0|4|4.0|5|5.0|6.0|6|...(+32),92096,775,DB|DL|K|LB|OL|P|QB|RB|TE|WR,PRESENT_STABLE_SCHEMA,derived_or_external_total,review_only_status,not_required,MEDIUM,LOW,LOW,NFLVerse:ff_opportunity,BLOCKED,BLOCKED,BLOCKED_MARKET_OR_PROJECTION,"Quarantined, market/projection, imported fantasy total, or source-policy-blocked field.",true,false,false,false
total_fantasy_points_exp_team,total_fantasy_points_exp_team,NFLVerse,approved_local_snapshot:player_context_display_final_20260630,ff_opportunity,player-week-opportunity,2024|2025,1.0|1|2.0|2|3|3.0|4|4.0|5|5.0|6.0|6|...(+32),92096,775,DB|DL|K|LB|OL|P|QB|RB|TE|WR,PRESENT_STABLE_SCHEMA,derived_or_external_total,review_only_status,not_required,MEDIUM,LOW,LOW,NFLVerse:ff_opportunity,BLOCKED,BLOCKED,BLOCKED_MARKET_OR_PROJECTION,"Quarantined, market/projection, imported fantasy total, or source-policy-blocked field.",true,false,false,false
total_fantasy_points_diff_team,total_fantasy_points_diff_team,NFLVerse,approved_local_snapshot:player_context_display_final_20260630,ff_opportunity,player-week-opportunity,2024|2025,1.0|1|2.0|2|3|3.0|4|4.0|5|5.0|6.0|6|...(+32),92096,775,DB|DL|K|LB|OL|P|QB|RB|TE|WR,PRESENT_STABLE_SCHEMA,derived_or_external_total,review_only_status,not_required,MEDIUM,LOW,LOW,NFLVerse:ff_opportunity,BLOCKED,BLOCKED,BLOCKED_MARKET_OR_PROJECTION,"Quarantined, market/projection, imported fantasy total, or source-policy-blocked field.",true,false,false,false
nwr_rank,nwr_rank,NWR_PLAYER_CONTEXT,docs/hq/data_sources/nflverse_player_context_display_20260630/nflverse_player_context_display_artifact.csv,nflverse_player_context_display_artifact,player,2024|2025|Not enough information,2|3|4|5|7|8|9|10|11|12|14|15|...(+8),294,282,K|QB|RB|TE|WR,PRESENT_TRACKED_ARTIFACT,derived_or_external_total,display_only,not_required,MEDIUM,LOW,LOW,NWR_PLAYER_CONTEXT:nflverse_player_context_display_artifact,BLOCKED,BLOCKED,BLOCKED_MARKET_OR_PROJECTION,"Quarantined, market/projection, imported fantasy total, or source-policy-blocked field.",true,false,false,false
final_board_rank,final_board_rank,NWR_PLAYER_CONTEXT,docs/hq/data_sources/nflverse_player_context_display_20260630/nflverse_player_context_display_artifact.csv,nflverse_player_context_display_artifact,player,2024|2025|Not enough information,2|3|4|5|7|8|9|10|11|12|14|15|...(+8),294,282,K|QB|RB|TE|WR,PRESENT_TRACKED_ARTIFACT,derived_or_external_total,display_only,not_required,MEDIUM,LOW,LOW,NWR_PLAYER_CONTEXT:nflverse_player_context_display_artifact,BLOCKED,BLOCKED,BLOCKED_MARKET_OR_PROJECTION,"Quarantined, market/projection, imported fantasy total, or source-policy-blocked field.",true,false,false,false
roster_birth_date_derived_age,roster_birth_date_derived_age,NWR_PLAYER_CONTEXT,docs/hq/data_sources/nflverse_player_context_display_20260630/nflverse_player_context_display_artifact.csv,nflverse_player_context_display_artifact,player,2024|2025|Not enough information,2|3|4|5|7|8|9|10|11|12|14|15|...(+8),294,282,K|QB|RB|TE|WR,PRESENT_TRACKED_ARTIFACT,source_metadata_or_date,display_only,not_required,MEDIUM,MEDIUM,LOW,NWR_PLAYER_CONTEXT:nflverse_player_context_display_artifact,MEDIUM,MEDIUM,NEEDS_ASOF_OR_LEAKAGE_GATE,Timestamp/as-of semantics must be proved before historical replay or experiment use.,true,false,false,false
depth_chart_rank,depth_chart_rank,NWR_PLAYER_CONTEXT,docs/hq/data_sources/nflverse_player_context_display_20260630/nflverse_player_context_display_artifact.csv,nflverse_player_context_display_artifact,player,2024|2025|Not enough information,2|3|4|5|7|8|9|10|11|12|14|15|...(+8),294,282,K|QB|RB|TE|WR,PRESENT_TRACKED_ARTIFACT,derived_or_external_total,display_only,not_required,MEDIUM,LOW,LOW,NWR_PLAYER_CONTEXT:nflverse_player_context_display_artifact,BLOCKED,BLOCKED,BLOCKED_MARKET_OR_PROJECTION,"Quarantined, market/projection, imported fantasy total, or source-policy-blocked field.",true,false,false,false
snap_count_recency,snap_count_recency,NWR_PLAYER_CONTEXT,docs/hq/data_sources/nflverse_player_context_display_20260630/nflverse_player_context_display_artifact.csv,nflverse_player_context_display_artifact,player,2024|2025|Not enough information,2|3|4|5|7|8|9|10|11|12|14|15|...(+8),294,282,K|QB|RB|TE|WR,PRESENT_TRACKED_ARTIFACT,unknown_or_context,display_only,not_required,MEDIUM,LOW,LOW,NWR_PLAYER_CONTEXT:nflverse_player_context_display_artifact,NOT_ENOUGH_INFORMATION,NOT_ENOUGH_INFORMATION,NEEDS_ASOF_OR_LEAKAGE_GATE,Semantics not classified by inventory; requires source review.,true,false,false,false
snap_sample_size,snap_sample_size,NWR_PLAYER_CONTEXT,docs/hq/data_sources/nflverse_player_context_display_20260630/nflverse_player_context_display_artifact.csv,nflverse_player_context_display_artifact,player,2024|2025|Not enough information,2|3|4|5|7|8|9|10|11|12|14|15|...(+8),294,282,K|QB|RB|TE|WR,PRESENT_TRACKED_ARTIFACT,unknown_or_context,display_only,not_required,MEDIUM,LOW,LOW,NWR_PLAYER_CONTEXT:nflverse_player_context_display_artifact,NOT_ENOUGH_INFORMATION,NOT_ENOUGH_INFORMATION,NEEDS_ASOF_OR_LEAKAGE_GATE,Semantics not classified by inventory; requires source review.,true,false,false,false
last_active_season,last_active_season,NWR_PLAYER_CONTEXT,docs/hq/data_sources/nflverse_player_context_display_20260630/nflverse_player_context_display_artifact.csv,nflverse_player_context_display_artifact,player,2024|2025|Not enough information,2|3|4|5|7|8|9|10|11|12|14|15|...(+8),294,282,K|QB|RB|TE|WR,PRESENT_TRACKED_ARTIFACT,factual_or_derived,display_only,not_required,HIGH,MEDIUM,LOW,NWR_PLAYER_CONTEXT:nflverse_player_context_display_artifact,MEDIUM,MEDIUM,NEEDS_ZERO_OR_MISSINGNESS_GATE,Needs zero/missingness gate; missing values cannot be inferred as zero/healthy/clean.,true,false,false,false
last_active_week,last_active_week,NWR_PLAYER_CONTEXT,docs/hq/data_sources/nflverse_player_context_display_20260630/nflverse_player_context_display_artifact.csv,nflverse_player_context_display_artifact,player,2024|2025|Not enough information,2|3|4|5|7|8|9|10|11|12|14|15|...(+8),294,282,K|QB|RB|TE|WR,PRESENT_TRACKED_ARTIFACT,factual_or_derived,display_only,not_required,HIGH,MEDIUM,LOW,NWR_PLAYER_CONTEXT:nflverse_player_context_display_artifact,MEDIUM,MEDIUM,NEEDS_ZERO_OR_MISSINGNESS_GATE,Needs zero/missingness gate; missing values cannot be inferred as zero/healthy/clean.,true,false,false,false
per_field_dataset_source,per_field_dataset_source,NWR_PLAYER_CONTEXT,docs/hq/data_sources/nflverse_player_context_display_20260630/nflverse_player_context_display_artifact.csv,nflverse_player_context_display_artifact,player,2024|2025|Not enough information,2|3|4|5|7|8|9|10|11|12|14|15|...(+8),294,282,K|QB|RB|TE|WR,PRESENT_TRACKED_ARTIFACT,unknown_or_context,display_only,not_required,MEDIUM,LOW,LOW,NWR_PLAYER_CONTEXT:nflverse_player_context_display_artifact,NOT_ENOUGH_INFORMATION,HIGH,NEEDS_ASOF_OR_LEAKAGE_GATE,Semantics not classified by inventory; requires source review.,true,false,false,false
display_only,display_only,NWR_PLAYER_CONTEXT,docs/hq/data_sources/nflverse_player_context_display_20260630/nflverse_player_context_display_artifact.csv,nflverse_player_context_display_artifact,player,2024|2025|Not enough information,2|3|4|5|7|8|9|10|11|12|14|15|...(+8),294,282,K|QB|RB|TE|WR,PRESENT_TRACKED_ARTIFACT,unknown_or_context,display_only,not_required,MEDIUM,LOW,LOW,NWR_AVAILABILITY_DENOMINATOR:availability_denominator_display_artifact|NWR_PLAYER_CONTEXT:nflverse_player_context_display_artifact,NOT_ENOUGH_INFORMATION,HIGH,NEEDS_ASOF_OR_LEAKAGE_GATE,Semantics not classified by inventory; requires source review.,true,false,false,false
model_use_allowed,model_use_allowed,NWR_PLAYER_CONTEXT,docs/hq/data_sources/nflverse_player_context_display_20260630/nflverse_player_context_display_artifact.csv,nflverse_player_context_display_artifact,player,2024|2025|Not enough information,2|3|4|5|7|8|9|10|11|12|14|15|...(+8),294,282,K|QB|RB|TE|WR,PRESENT_TRACKED_ARTIFACT,unknown_or_context,display_only,not_required,MEDIUM,LOW,LOW,NWR_AVAILABILITY_DENOMINATOR:availability_denominator_display_artifact|NWR_COMPACT_FIRST_DOWN_SIDECAR:compact_player_stats_sidecar_candidate|NWR_OBSERVED_FULL_SCORING_SIDECAR:observed_row_full_scoring_sidecar_artifact|NWR_PLAYER_CONTEXT:nflverse_player_context_display_artifact|NWR_PLAYER_STATS_SOURCE_ADMISSION_SCHEMA:player_stats_schema_manifest|NWR_ROOKIE_SOURCE_EXPANSION_FEATURE_POLICY:rookie_feature_policy_refresh_matrix_v1|NWR_SCHEDULE_CONTEXT_FIELD_POLICY:schedule_context_field_policy|NWR_ZERO_ELIGIBILITY:player_week_zero_eligibility_matrix,NOT_ENOUGH_INFORMATION,HIGH,NEEDS_ASOF_OR_LEAKAGE_GATE,Semantics not classified by inventory; requires source review.,true,false,false,false
training_allowed,training_allowed,NWR_PLAYER_CONTEXT,docs/hq/data_sources/nflverse_player_context_display_20260630/nflverse_player_context_display_artifact.csv,nflverse_player_context_display_artifact,player,2024|2025|Not enough information,2|3|4|5|7|8|9|10|11|12|14|15|...(+8),294,282,K|QB|RB|TE|WR,PRESENT_TRACKED_ARTIFACT,unknown_or_context,display_only,not_required,MEDIUM,LOW,LOW,NWR_AVAILABILITY_DENOMINATOR:availability_denominator_display_artifact|NWR_COMPACT_FIRST_DOWN_SIDECAR:compact_player_stats_sidecar_candidate|NWR_OBSERVED_FULL_SCORING_SIDECAR:observed_row_full_scoring_sidecar_artifact|NWR_PLAYER_CONTEXT:nflverse_player_context_display_artifact|NWR_PLAYER_STATS_SOURCE_ADMISSION_SCHEMA:player_stats_schema_manifest|NWR_ROOKIE_SOURCE_EXPANSION_FEATURE_POLICY:rookie_feature_policy_refresh_matrix_v1|NWR_SCHEDULE_CONTEXT_FIELD_POLICY:schedule_context_field_policy|NWR_ZERO_ELIGIBILITY:player_week_zero_eligibility_matrix,NOT_ENOUGH_INFORMATION,HIGH,NEEDS_ASOF_OR_LEAKAGE_GATE,Semantics not classified by inventory; requires source review.,true,false,false,false
source_truth_allowed,source_truth_allowed,NWR_PLAYER_CONTEXT,docs/hq/data_sources/nflverse_player_context_display_20260630/nflverse_player_context_display_artifact.csv,nflverse_player_context_display_artifact,player,2024|2025|Not enough information,2|3|4|5|7|8|9|10|11|12|14|15|...(+8),294,282,K|QB|RB|TE|WR,PRESENT_TRACKED_ARTIFACT,unknown_or_context,display_only,not_required,MEDIUM,LOW,LOW,NWR_AVAILABILITY_DENOMINATOR:availability_denominator_display_artifact|NWR_COMPACT_FIRST_DOWN_SIDECAR:compact_player_stats_sidecar_candidate|NWR_OBSERVED_FULL_SCORING_SIDECAR:observed_row_full_scoring_sidecar_artifact|NWR_PLAYER_CONTEXT:nflverse_player_context_display_artifact|NWR_PLAYER_STATS_SOURCE_ADMISSION_SCHEMA:player_stats_schema_manifest|NWR_SCHEDULE_CONTEXT_FIELD_POLICY:schedule_context_field_policy|NWR_ZERO_ELIGIBILITY:player_week_zero_eligibility_matrix,NOT_ENOUGH_INFORMATION,HIGH,NEEDS_ASOF_OR_LEAKAGE_GATE,Semantics not classified by inventory; requires source review.,true,false,false,false
rank_logic_allowed,rank_logic_allowed,NWR_PLAYER_CONTEXT,docs/hq/data_sources/nflverse_player_context_display_20260630/nflverse_player_context_display_artifact.csv,nflverse_player_context_display_artifact,player,2024|2025|Not enough information,2|3|4|5|7|8|9|10|11|12|14|15|...(+8),294,282,K|QB|RB|TE|WR,PRESENT_TRACKED_ARTIFACT,derived_or_external_total,display_only,not_required,MEDIUM,LOW,LOW,NWR_AVAILABILITY_DENOMINATOR:availability_denominator_display_artifact|NWR_PLAYER_CONTEXT:nflverse_player_context_display_artifact|NWR_SCHEDULE_CONTEXT_FIELD_POLICY:schedule_context_field_policy,BLOCKED,BLOCKED,BLOCKED_MARKET_OR_PROJECTION,"Quarantined, market/projection, imported fantasy total, or source-policy-blocked field.",true,false,false,false
hidden_sort_allowed,hidden_sort_allowed,NWR_PLAYER_CONTEXT,docs/hq/data_sources/nflverse_player_context_display_20260630/nflverse_player_context_display_artifact.csv,nflverse_player_context_display_artifact,player,2024|2025|Not enough information,2|3|4|5|7|8|9|10|11|12|14|15|...(+8),294,282,K|QB|RB|TE|WR,PRESENT_TRACKED_ARTIFACT,unknown_or_context,display_only,not_required,MEDIUM,LOW,LOW,NWR_AVAILABILITY_DENOMINATOR:availability_denominator_display_artifact|NWR_PLAYER_CONTEXT:nflverse_player_context_display_artifact|NWR_SCHEDULE_CONTEXT_FIELD_POLICY:schedule_context_field_policy,NOT_ENOUGH_INFORMATION,HIGH,NEEDS_ASOF_OR_LEAKAGE_GATE,Semantics not classified by inventory; requires source review.,true,false,false,false
