normalized_field_name,source_count,source_families,source_datasets,multi_source_overlap,best_accuracy_confidence,recommended_bucket_majority,source_policy_statuses,notes
aborted_play,1,NFLVerse,play_by_play,false,BLOCKED,NEEDS_ASOF_OR_LEAKAGE_GATE,review_only_heavy_raw,Multi-source overlap supports consistency review only; no model approval.
rush_two_point_conv,1,NFLVerse,ff_opportunity,false,MEDIUM,EXPERIMENT_CANDIDATE_REQUIRES_GATE,review_only_status,Multi-source overlap supports consistency review only; no model approval.
rush_two_point_conv_diff,1,NFLVerse,ff_opportunity,false,MEDIUM,EXPERIMENT_CANDIDATE_REQUIRES_GATE,review_only_status,Multi-source overlap supports consistency review only; no model approval.
rush_two_point_conv_diff_team,1,NFLVerse,ff_opportunity,false,MEDIUM,EXPERIMENT_CANDIDATE_REQUIRES_GATE,review_only_status,Multi-source overlap supports consistency review only; no model approval.
rush_two_point_conv_exp,1,NFLVerse,ff_opportunity,false,MEDIUM,EXPERIMENT_CANDIDATE_REQUIRES_GATE,review_only_status,Multi-source overlap supports consistency review only; no model approval.
rush_two_point_conv_exp_team,1,NFLVerse,ff_opportunity,false,MEDIUM,EXPERIMENT_CANDIDATE_REQUIRES_GATE,review_only_status,Multi-source overlap supports consistency review only; no model approval.
rush_two_point_conv_team,1,NFLVerse,ff_opportunity,false,MEDIUM,EXPERIMENT_CANDIDATE_REQUIRES_GATE,review_only_status,Multi-source overlap supports consistency review only; no model approval.
rush_yards,2,NFLVerse,draft_picks|nextgen_stats,true,MEDIUM,EXPERIMENT_CANDIDATE_REQUIRES_GATE,review_only_status|safe_review_context,Multi-source overlap supports consistency review only; no model approval.
rush_yards_exp,1,NFLVerse,ff_opportunity,false,MEDIUM,EXPERIMENT_CANDIDATE_REQUIRES_GATE,review_only_status,Multi-source overlap supports consistency review only; no model approval.
rush_yards_gained,1,NFLVerse,ff_opportunity,false,MEDIUM,EXPERIMENT_CANDIDATE_REQUIRES_GATE,review_only_status,Multi-source overlap supports consistency review only; no model approval.
rush_yards_gained_diff,1,NFLVerse,ff_opportunity,false,MEDIUM,EXPERIMENT_CANDIDATE_REQUIRES_GATE,review_only_status,Multi-source overlap supports consistency review only; no model approval.
rush_yards_gained_diff_team,1,NFLVerse,ff_opportunity,false,MEDIUM,EXPERIMENT_CANDIDATE_REQUIRES_GATE,review_only_status,Multi-source overlap supports consistency review only; no model approval.
rush_yards_gained_exp,1,NFLVerse,ff_opportunity,false,MEDIUM,EXPERIMENT_CANDIDATE_REQUIRES_GATE,review_only_status,Multi-source overlap supports consistency review only; no model approval.
rush_yards_gained_exp_team,1,NFLVerse,ff_opportunity,false,MEDIUM,EXPERIMENT_CANDIDATE_REQUIRES_GATE,review_only_status,Multi-source overlap supports consistency review only; no model approval.
rush_yards_gained_team,1,NFLVerse,ff_opportunity,false,MEDIUM,EXPERIMENT_CANDIDATE_REQUIRES_GATE,review_only_status,Multi-source overlap supports consistency review only; no model approval.
rush_yards_over_expected,1,NFLVerse,nextgen_stats,false,MEDIUM,EXPERIMENT_CANDIDATE_REQUIRES_GATE,review_only_status,Multi-source overlap supports consistency review only; no model approval.
rush_yards_over_expected_per_att,1,NFLVerse,nextgen_stats,false,MEDIUM,EXPERIMENT_CANDIDATE_REQUIRES_GATE,review_only_status,Multi-source overlap supports consistency review only; no model approval.
rusher,1,NFLVerse,play_by_play,false,MEDIUM,EXPERIMENT_CANDIDATE_REQUIRES_GATE,review_only_heavy_raw,Multi-source overlap supports consistency review only; no model approval.
rusher_id,1,NFLVerse,play_by_play,false,MEDIUM,NEEDS_IDENTITY_GATE,review_only_heavy_raw,Multi-source overlap supports consistency review only; no model approval.
rusher_jersey_number,1,NFLVerse,play_by_play,false,MEDIUM,EXPERIMENT_CANDIDATE_REQUIRES_GATE,review_only_heavy_raw,Multi-source overlap supports consistency review only; no model approval.
rusher_player_id,2,NFLVerse,ff_opportunity|play_by_play,true,MEDIUM,NEEDS_IDENTITY_GATE,review_only_heavy_raw|review_only_status,Multi-source overlap supports consistency review only; no model approval.
rusher_player_name,1,NFLVerse,play_by_play,false,MEDIUM,NEEDS_IDENTITY_GATE,review_only_heavy_raw,Multi-source overlap supports consistency review only; no model approval.
rushing_attempts,4,NFLVerse,pfr_advstats|player_stats_seasonal|player_stats_weekly|team_stats,true,HIGH,HIGH_CONFIDENCE_FACTUAL_STAT,review_only_status|safe_review|safe_review_context,Multi-source overlap supports consistency review only; no model approval.
rushing_broken_tackles,1,NFLVerse,pfr_advstats,false,MEDIUM,EXPERIMENT_CANDIDATE_REQUIRES_GATE,review_only_status,Multi-source overlap supports consistency review only; no model approval.
rushing_epa,3,NFLVerse,player_stats_seasonal|player_stats_weekly|team_stats,true,BLOCKED,BLOCKED_SOURCE_POLICY,safe_review|safe_review_context,Multi-source overlap supports consistency review only; no model approval.
rushing_fd_exp,1,NFLVerse,ff_opportunity,false,MEDIUM,EXPERIMENT_CANDIDATE_REQUIRES_GATE,review_only_status,Multi-source overlap supports consistency review only; no model approval.
rushing_first_downs,3,NFLVerse,player_stats_seasonal|player_stats_weekly|team_stats,true,HIGH,HIGH_CONFIDENCE_FACTUAL_STAT,safe_review|safe_review_context,Multi-source overlap supports consistency review only; no model approval.
rushing_fumbles,3,NFLVerse,player_stats_seasonal|player_stats_weekly|team_stats,true,HIGH,HIGH_CONFIDENCE_FACTUAL_STAT,safe_review|safe_review_context,Multi-source overlap supports consistency review only; no model approval.
rushing_fumbles_lost,3,NFLVerse,player_stats_seasonal|player_stats_weekly|team_stats,true,MEDIUM,NEEDS_ZERO_OR_MISSINGNESS_GATE,safe_review|safe_review_context,Multi-source overlap supports consistency review only; no model approval.
rushing_td_exp,1,NFLVerse,ff_opportunity,false,MEDIUM,EXPERIMENT_CANDIDATE_REQUIRES_GATE,review_only_status,Multi-source overlap supports consistency review only; no model approval.
rushing_touchdowns,3,NFLVerse,player_stats_seasonal|player_stats_weekly|team_stats,true,HIGH,HIGH_CONFIDENCE_FACTUAL_STAT,safe_review|safe_review_context,Multi-source overlap supports consistency review only; no model approval.
rushing_two_point_conversions,3,NFLVerse,player_stats_seasonal|player_stats_weekly|team_stats,true,HIGH,HIGH_CONFIDENCE_FACTUAL_STAT,safe_review|safe_review_context,Multi-source overlap supports consistency review only; no model approval.
rushing_yards,5,NFLVerse,ff_opportunity|play_by_play|player_stats_seasonal|player_stats_weekly|team_stats,true,HIGH,HIGH_CONFIDENCE_FACTUAL_STAT,review_only_heavy_raw|review_only_status|safe_review|safe_review_context,Multi-source overlap supports consistency review only; no model approval.
rushing_yards_after_contact,1,NFLVerse,pfr_advstats,false,MEDIUM,EXPERIMENT_CANDIDATE_REQUIRES_GATE,review_only_status,Multi-source overlap supports consistency review only; no model approval.
rushing_yards_after_contact_avg,1,NFLVerse,pfr_advstats,false,MEDIUM,EXPERIMENT_CANDIDATE_REQUIRES_GATE,review_only_status,Multi-source overlap supports consistency review only; no model approval.
rushing_yards_before_contact,1,NFLVerse,pfr_advstats,false,MEDIUM,EXPERIMENT_CANDIDATE_REQUIRES_GATE,review_only_status,Multi-source overlap supports consistency review only; no model approval.
rushing_yards_before_contact_avg,1,NFLVerse,pfr_advstats,false,MEDIUM,EXPERIMENT_CANDIDATE_REQUIRES_GATE,review_only_status,Multi-source overlap supports consistency review only; no model approval.
rushing_yards_exp,1,NFLVerse,ff_opportunity,false,MEDIUM,EXPERIMENT_CANDIDATE_REQUIRES_GATE,review_only_status,Multi-source overlap supports consistency review only; no model approval.
sack,1,NFLVerse,play_by_play,false,BLOCKED,NEEDS_ASOF_OR_LEAKAGE_GATE,review_only_heavy_raw,Multi-source overlap supports consistency review only; no model approval.
sack_fumbles,3,NFLVerse,player_stats_seasonal|player_stats_weekly|team_stats,true,HIGH,HIGH_CONFIDENCE_FACTUAL_STAT,safe_review|safe_review_context,Multi-source overlap supports consistency review only; no model approval.
sack_fumbles_lost,3,NFLVerse,player_stats_seasonal|player_stats_weekly|team_stats,true,MEDIUM,NEEDS_ZERO_OR_MISSINGNESS_GATE,safe_review|safe_review_context,Multi-source overlap supports consistency review only; no model approval.
sack_player_id,1,NFLVerse,play_by_play,false,MEDIUM,NEEDS_IDENTITY_GATE,review_only_heavy_raw,Multi-source overlap supports consistency review only; no model approval.
sack_player_name,1,NFLVerse,play_by_play,false,MEDIUM,NEEDS_IDENTITY_GATE,review_only_heavy_raw,Multi-source overlap supports consistency review only; no model approval.
sack_yards_lost,3,NFLVerse,player_stats_seasonal|player_stats_weekly|team_stats,true,HIGH,HIGH_CONFIDENCE_FACTUAL_STAT,safe_review|safe_review_context,Multi-source overlap supports consistency review only; no model approval.
sacks_suffered,3,NFLVerse,player_stats_seasonal|player_stats_weekly|team_stats,true,HIGH,HIGH_CONFIDENCE_FACTUAL_STAT,safe_review|safe_review_context,Multi-source overlap supports consistency review only; no model approval.
safe_for_display,1,NWR_SCHEDULE_CONTEXT_FIELD_POLICY,schedule_context_field_policy,false,BLOCKED,NEEDS_ASOF_OR_LEAKAGE_GATE,display_only,Multi-source overlap supports consistency review only; no model approval.
safe_zero_allowed,1,NWR_ZERO_ELIGIBILITY,player_week_zero_eligibility_matrix,false,MEDIUM,NEEDS_ZERO_OR_MISSINGNESS_GATE,review_only,Multi-source overlap supports consistency review only; no model approval.
safety,1,NFLVerse,play_by_play,false,BLOCKED,NEEDS_ASOF_OR_LEAKAGE_GATE,review_only_heavy_raw,Multi-source overlap supports consistency review only; no model approval.
safety_player_id,1,NFLVerse,play_by_play,false,MEDIUM,NEEDS_IDENTITY_GATE,review_only_heavy_raw,Multi-source overlap supports consistency review only; no model approval.
safety_player_name,1,NFLVerse,play_by_play,false,MEDIUM,NEEDS_IDENTITY_GATE,review_only_heavy_raw,Multi-source overlap supports consistency review only; no model approval.
safety_prob,1,NFLVerse,play_by_play,false,BLOCKED,NEEDS_ASOF_OR_LEAKAGE_GATE,review_only_heavy_raw,Multi-source overlap supports consistency review only; no model approval.
schedule,1,EXPECTED_FIELD,not_found,false,MEDIUM,DISPLAY_ONLY_CONTEXT,not_available,Multi-source overlap supports consistency review only; no model approval.
school,1,NFLVerse,combine,false,BLOCKED,NEEDS_ASOF_OR_LEAKAGE_GATE,safe_review_context,Multi-source overlap supports consistency review only; no model approval.
score_differential,2,NFLVerse,ff_opportunity|play_by_play,true,BLOCKED,NEEDS_ASOF_OR_LEAKAGE_GATE,review_only_heavy_raw|review_only_status,Multi-source overlap supports consistency review only; no model approval.
score_differential_post,1,NFLVerse,play_by_play,false,BLOCKED,NEEDS_ASOF_OR_LEAKAGE_GATE,review_only_heavy_raw,Multi-source overlap supports consistency review only; no model approval.
scoring_weight,1,NWR_OBSERVED_FULL_SCORING_SIDECAR,observed_row_full_scoring_sidecar_artifact,false,MEDIUM,DISPLAY_ONLY_CONTEXT,review_only,Multi-source overlap supports consistency review only; no model approval.
season,21,NFLVerse|NWR_COMPACT_FIRST_DOWN_SIDECAR|NWR_OBSERVED_FULL_SCORING_SIDECAR|NWR_ZERO_ELIGIBILITY,combine|compact_player_stats_sidecar_candidate|depth_charts|draft_picks|ff_opportunity|ftn_charting|injuries|nextgen_stats|observed_row_full_scoring_sidecar_artifact|officials|pfr_advstats|play_by_play|player_stats_seasonal|player_stats_weekly|player_week_zero_eligibility_matrix|rosters|schedules|snap_counts|team_stats|trades,true,HIGH,DISPLAY_ONLY_CONTEXT,display_only|display_only_context|identity_only|review_only|review_only_heavy_raw|review_only_status|safe_review|safe_review_context|transparency_only,Multi-source overlap supports consistency review only; no model approval.
season_anchor,1,NWR_AVAILABILITY_DENOMINATOR,availability_denominator_display_artifact,false,HIGH,HIGH_CONFIDENCE_CONTEXT_FIELD,display_only,Multi-source overlap supports consistency review only; no model approval.
season_index,1,EXPECTED_FIELD,not_found,false,MEDIUM,DISPLAY_ONLY_CONTEXT,not_available,Multi-source overlap supports consistency review only; no model approval.
season_type,7,NFLVerse,injuries|nextgen_stats|officials|play_by_play|player_stats_seasonal|player_stats_weekly|team_stats,true,HIGH,DISPLAY_ONLY_CONTEXT,display_only_context|review_only_heavy_raw|review_only_status|safe_review|safe_review_context|transparency_only,Multi-source overlap supports consistency review only; no model approval.
seasons_started,1,NFLVerse,draft_picks,false,HIGH,HIGH_CONFIDENCE_CONTEXT_FIELD,safe_review_context,Multi-source overlap supports consistency review only; no model approval.
series,1,NFLVerse,play_by_play,false,BLOCKED,NEEDS_ASOF_OR_LEAKAGE_GATE,review_only_heavy_raw,Multi-source overlap supports consistency review only; no model approval.
series_result,1,NFLVerse,play_by_play,false,BLOCKED,NEEDS_ASOF_OR_LEAKAGE_GATE,review_only_heavy_raw,Multi-source overlap supports consistency review only; no model approval.
series_success,1,NFLVerse,play_by_play,false,BLOCKED,NEEDS_ASOF_OR_LEAKAGE_GATE,review_only_heavy_raw,Multi-source overlap supports consistency review only; no model approval.
short_name,1,NFLVerse,players,false,HIGH,HIGH_CONFIDENCE_IDENTITY_PLUMBING,identity_only,Multi-source overlap supports consistency review only; no model approval.
shotgun,2,NFLVerse,ff_opportunity|play_by_play,true,BLOCKED,NEEDS_ASOF_OR_LEAKAGE_GATE,review_only_heavy_raw|review_only_status,Multi-source overlap supports consistency review only; no model approval.
shuttle,1,NFLVerse,combine,false,BLOCKED,NEEDS_ASOF_OR_LEAKAGE_GATE,safe_review_context,Multi-source overlap supports consistency review only; no model approval.
side,1,NFLVerse,draft_picks,false,BLOCKED,NEEDS_ASOF_OR_LEAKAGE_GATE,safe_review_context,Multi-source overlap supports consistency review only; no model approval.
side_of_field,1,NFLVerse,play_by_play,false,BLOCKED,NEEDS_ASOF_OR_LEAKAGE_GATE,review_only_heavy_raw,Multi-source overlap supports consistency review only; no model approval.
sidecar_candidate_row_id,1,NWR_COMPACT_FIRST_DOWN_SIDECAR,compact_player_stats_sidecar_candidate,false,MEDIUM,NEEDS_IDENTITY_GATE,review_only,Multi-source overlap supports consistency review only; no model approval.
sidecar_review_allowed,2,NWR_COMPACT_FIRST_DOWN_SIDECAR|NWR_OBSERVED_FULL_SCORING_SIDECAR,compact_player_stats_sidecar_candidate|observed_row_full_scoring_sidecar_artifact,true,BLOCKED,NEEDS_ASOF_OR_LEAKAGE_GATE,review_only,Multi-source overlap supports consistency review only; no model approval.
sidecar_row_id,1,NWR_OBSERVED_FULL_SCORING_SIDECAR,observed_row_full_scoring_sidecar_artifact,false,MEDIUM,NEEDS_IDENTITY_GATE,review_only,Multi-source overlap supports consistency review only; no model approval.
sleeper_id,3,NFLVerse,ff_playerids|rosters|weekly_rosters,true,HIGH,HIGH_CONFIDENCE_IDENTITY_PLUMBING,identity_only,Multi-source overlap supports consistency review only; no model approval.
smart_id,3,NFLVerse,players|rosters|weekly_rosters,true,HIGH,HIGH_CONFIDENCE_IDENTITY_PLUMBING,identity_only,Multi-source overlap supports consistency review only; no model approval.
snap_count_present,1,NWR_ZERO_ELIGIBILITY,player_week_zero_eligibility_matrix,false,BLOCKED,NEEDS_ASOF_OR_LEAKAGE_GATE,review_only,Multi-source overlap supports consistency review only; no model approval.
snap_count_recency,1,NWR_PLAYER_CONTEXT,nflverse_player_context_display_artifact,false,BLOCKED,NEEDS_ASOF_OR_LEAKAGE_GATE,display_only,Multi-source overlap supports consistency review only; no model approval.
snap_sample_size,1,NWR_PLAYER_CONTEXT,nflverse_player_context_display_artifact,false,BLOCKED,NEEDS_ASOF_OR_LEAKAGE_GATE,display_only,Multi-source overlap supports consistency review only; no model approval.
solo_tackle,1,NFLVerse,play_by_play,false,BLOCKED,NEEDS_ASOF_OR_LEAKAGE_GATE,review_only_heavy_raw,Multi-source overlap supports consistency review only; no model approval.
solo_tackle_1_player_id,1,NFLVerse,play_by_play,false,MEDIUM,NEEDS_IDENTITY_GATE,review_only_heavy_raw,Multi-source overlap supports consistency review only; no model approval.
solo_tackle_1_player_name,1,NFLVerse,play_by_play,false,MEDIUM,NEEDS_IDENTITY_GATE,review_only_heavy_raw,Multi-source overlap supports consistency review only; no model approval.
solo_tackle_1_team,1,NFLVerse,play_by_play,false,MEDIUM,DISPLAY_ONLY_CONTEXT,review_only_heavy_raw,Multi-source overlap supports consistency review only; no model approval.
solo_tackle_2_player_id,1,NFLVerse,play_by_play,false,MEDIUM,NEEDS_IDENTITY_GATE,review_only_heavy_raw,Multi-source overlap supports consistency review only; no model approval.
solo_tackle_2_player_name,1,NFLVerse,play_by_play,false,MEDIUM,NEEDS_IDENTITY_GATE,review_only_heavy_raw,Multi-source overlap supports consistency review only; no model approval.
solo_tackle_2_team,1,NFLVerse,play_by_play,false,MEDIUM,DISPLAY_ONLY_CONTEXT,review_only_heavy_raw,Multi-source overlap supports consistency review only; no model approval.
source,1,NWR_ROOKIE_SOURCE_EXPANSION_FEATURE_POLICY,rookie_feature_policy_refresh_matrix_v1,false,BLOCKED,NEEDS_ASOF_OR_LEAKAGE_GATE,review_only,Multi-source overlap supports consistency review only; no model approval.
source_artifact,3,NWR_OBSERVED_FULL_SCORING_SIDECAR|NWR_ROOKIE_PREFLIGHT_FEATURE_COVERAGE|NWR_SCHEDULE_CONTEXT_FIELD_POLICY,observed_row_full_scoring_sidecar_artifact|rookie_pre_draft_feature_coverage_matrix|schedule_context_field_policy,true,BLOCKED,NEEDS_ASOF_OR_LEAKAGE_GATE,display_only|review_only,Multi-source overlap supports consistency review only; no model approval.
source_artifact_column,1,NWR_INJURY_AVAILABILITY_FIELD_MAP,nflverse_availability_field_map,false,BLOCKED,NEEDS_ASOF_OR_LEAKAGE_GATE,display_only,Multi-source overlap supports consistency review only; no model approval.
source_as_of,3,NWR_AVAILABILITY_DENOMINATOR|NWR_COMPACT_FIRST_DOWN_SIDECAR|NWR_OBSERVED_FULL_SCORING_SIDECAR,availability_denominator_display_artifact|compact_player_stats_sidecar_candidate|observed_row_full_scoring_sidecar_artifact,true,MEDIUM,NEEDS_ASOF_OR_LEAKAGE_GATE,display_only|review_only,Multi-source overlap supports consistency review only; no model approval.
source_dataset,4,NWR_COMPACT_FIRST_DOWN_SIDECAR|NWR_INJURY_AVAILABILITY_FIELD_MAP|NWR_OBSERVED_FULL_SCORING_SIDECAR|NWR_PLAYER_STATS_SOURCE_ADMISSION_SCHEMA,compact_player_stats_sidecar_candidate|nflverse_availability_field_map|observed_row_full_scoring_sidecar_artifact|player_stats_schema_manifest,true,BLOCKED,NEEDS_ASOF_OR_LEAKAGE_GATE,display_only|review_only|safe_review,Multi-source overlap supports consistency review only; no model approval.
source_datasets,1,NWR_AVAILABILITY_DENOMINATOR,availability_denominator_display_artifact,false,BLOCKED,NEEDS_ASOF_OR_LEAKAGE_GATE,display_only,Multi-source overlap supports consistency review only; no model approval.
source_family,4,NWR_NFL_USAGE_ADV_CONTEXT_FIELD_INVENTORY|NWR_NFL_USAGE_CORE_FIELD_INVENTORY|NWR_NFL_USAGE_DERIVED_FIELD_INVENTORY|NWR_NFL_USAGE_PROMOTION_CANDIDATES,nfl_usage_advanced_context_field_inventory_v0|nfl_usage_core_field_inventory_v0|nfl_usage_derived_field_inventory_v0|nfl_usage_field_candidate_classification_v0,true,BLOCKED,NEEDS_ASOF_OR_LEAKAGE_GATE,review_only,Multi-source overlap supports consistency review only; no model approval.
source_player_stats_row_present,1,NWR_ZERO_ELIGIBILITY,player_week_zero_eligibility_matrix,false,BLOCKED,NEEDS_ASOF_OR_LEAKAGE_GATE,review_only,Multi-source overlap supports consistency review only; no model approval.
source_receipt_sha,2,NWR_COMPACT_FIRST_DOWN_SIDECAR|NWR_OBSERVED_FULL_SCORING_SIDECAR,compact_player_stats_sidecar_candidate|observed_row_full_scoring_sidecar_artifact,true,BLOCKED,NEEDS_ASOF_OR_LEAKAGE_GATE,review_only,Multi-source overlap supports consistency review only; no model approval.
source_truth_allowed,7,NWR_AVAILABILITY_DENOMINATOR|NWR_COMPACT_FIRST_DOWN_SIDECAR|NWR_OBSERVED_FULL_SCORING_SIDECAR|NWR_PLAYER_CONTEXT|NWR_PLAYER_STATS_SOURCE_ADMISSION_SCHEMA|NWR_SCHEDULE_CONTEXT_FIELD_POLICY|NWR_ZERO_ELIGIBILITY,availability_denominator_display_artifact|compact_player_stats_sidecar_candidate|nflverse_player_context_display_artifact|observed_row_full_scoring_sidecar_artifact|player_stats_schema_manifest|player_week_zero_eligibility_matrix|schedule_context_field_policy,true,BLOCKED,NEEDS_ASOF_OR_LEAKAGE_GATE,display_only|review_only|safe_review,Multi-source overlap supports consistency review only; no model approval.
sp,1,NFLVerse,play_by_play,false,BLOCKED,NEEDS_ASOF_OR_LEAKAGE_GATE,review_only_heavy_raw,Multi-source overlap supports consistency review only; no model approval.
special,1,NFLVerse,play_by_play,false,BLOCKED,NEEDS_ASOF_OR_LEAKAGE_GATE,review_only_heavy_raw,Multi-source overlap supports consistency review only; no model approval.
special_teams_play,1,NFLVerse,play_by_play,false,MEDIUM,DISPLAY_ONLY_CONTEXT,review_only_heavy_raw,Multi-source overlap supports consistency review only; no model approval.
special_teams_tds,3,NFLVerse,player_stats_seasonal|player_stats_weekly|team_stats,true,MEDIUM,NEEDS_ZERO_OR_MISSINGNESS_GATE,safe_review|safe_review_context,Multi-source overlap supports consistency review only; no model approval.
sportradar_id,3,NFLVerse,ff_playerids|rosters|weekly_rosters,true,HIGH,HIGH_CONFIDENCE_IDENTITY_PLUMBING,identity_only,Multi-source overlap supports consistency review only; no model approval.
spread_line,2,NFLVerse,play_by_play|schedules,true,BLOCKED,NEEDS_ASOF_OR_LEAKAGE_GATE,display_only|review_only_heavy_raw,Multi-source overlap supports consistency review only; no model approval.
st_pct,1,NFLVerse,snap_counts,false,BLOCKED,NEEDS_ASOF_OR_LEAKAGE_GATE,safe_review,Multi-source overlap supports consistency review only; no model approval.
st_play_type,1,NFLVerse,play_by_play,false,BLOCKED,NEEDS_ASOF_OR_LEAKAGE_GATE,review_only_heavy_raw,Multi-source overlap supports consistency review only; no model approval.
st_snaps,1,NFLVerse,snap_counts,false,HIGH,HIGH_CONFIDENCE_FACTUAL_STAT,safe_review,Multi-source overlap supports consistency review only; no model approval.
stadium,2,NFLVerse,play_by_play|schedules,true,BLOCKED,NEEDS_ASOF_OR_LEAKAGE_GATE,display_only|review_only_heavy_raw,Multi-source overlap supports consistency review only; no model approval.
stadium_id,2,NFLVerse,play_by_play|schedules,true,HIGH,HIGH_CONFIDENCE_IDENTITY_PLUMBING,display_only|review_only_heavy_raw,Multi-source overlap supports consistency review only; no model approval.
start_time,1,NFLVerse,play_by_play,false,MEDIUM,NEEDS_ASOF_OR_LEAKAGE_GATE,review_only_heavy_raw,Multi-source overlap supports consistency review only; no model approval.
starting_hash,1,NFLVerse,ftn_charting,false,BLOCKED,NEEDS_ASOF_OR_LEAKAGE_GATE,review_only_status,Multi-source overlap supports consistency review only; no model approval.
stat_family,1,NWR_COMPACT_FIRST_DOWN_SIDECAR,compact_player_stats_sidecar_candidate,false,BLOCKED,NEEDS_ASOF_OR_LEAKAGE_GATE,review_only,Multi-source overlap supports consistency review only; no model approval.
stat_name,1,NWR_COMPACT_FIRST_DOWN_SIDECAR,compact_player_stats_sidecar_candidate,false,MEDIUM,NEEDS_IDENTITY_GATE,review_only,Multi-source overlap supports consistency review only; no model approval.
stat_type,4,NFLVerse|NWR_NFL_USAGE_ADV_CONTEXT_FIELD_INVENTORY,ff_opportunity|nextgen_stats|nfl_usage_advanced_context_field_inventory_v0|pfr_advstats,true,BLOCKED,NEEDS_ASOF_OR_LEAKAGE_GATE,review_only|review_only_status,Multi-source overlap supports consistency review only; no model approval.
stat_unit,1,NWR_COMPACT_FIRST_DOWN_SIDECAR,compact_player_stats_sidecar_candidate,false,BLOCKED,NEEDS_ASOF_OR_LEAKAGE_GATE,review_only,Multi-source overlap supports consistency review only; no model approval.
stat_value,1,NWR_COMPACT_FIRST_DOWN_SIDECAR,compact_player_stats_sidecar_candidate,false,BLOCKED,BLOCKED_MARKET_OR_PROJECTION,review_only,Multi-source overlap supports consistency review only; no model approval.
stats_global_id,1,NFLVerse,ff_playerids,false,HIGH,HIGH_CONFIDENCE_IDENTITY_PLUMBING,identity_only,Multi-source overlap supports consistency review only; no model approval.
stats_id,1,NFLVerse,ff_playerids,false,HIGH,HIGH_CONFIDENCE_IDENTITY_PLUMBING,identity_only,Multi-source overlap supports consistency review only; no model approval.
stats_source_coverage_status,1,NWR_ZERO_ELIGIBILITY,player_week_zero_eligibility_matrix,false,HIGH,HIGH_CONFIDENCE_CONTEXT_FIELD,review_only,Multi-source overlap supports consistency review only; no model approval.
status,4,NFLVerse|NWR_INJURY_AVAILABILITY_FIELD_MAP,nflverse_availability_field_map|players|rosters|weekly_rosters,true,HIGH,HIGH_CONFIDENCE_CONTEXT_FIELD,display_only|identity_only,Multi-source overlap supports consistency review only; no model approval.
status_description_abbr,2,NFLVerse,rosters|weekly_rosters,true,HIGH,HIGH_CONFIDENCE_CONTEXT_FIELD,identity_only,Multi-source overlap supports consistency review only; no model approval.
success,1,NFLVerse,play_by_play,false,BLOCKED,NEEDS_ASOF_OR_LEAKAGE_GATE,review_only_heavy_raw,Multi-source overlap supports consistency review only; no model approval.
suffix,1,NFLVerse,players,false,BLOCKED,NEEDS_ASOF_OR_LEAKAGE_GATE,identity_only,Multi-source overlap supports consistency review only; no model approval.
summary_level,2,NFLVerse,player_stats_seasonal|player_stats_weekly,true,BLOCKED,NEEDS_ASOF_OR_LEAKAGE_GATE,safe_review,Multi-source overlap supports consistency review only; no model approval.
surface,3,NFLVerse,ff_opportunity|play_by_play|schedules,true,BLOCKED,NEEDS_ASOF_OR_LEAKAGE_GATE,display_only|review_only_heavy_raw|review_only_status,Multi-source overlap supports consistency review only; no model approval.
swish_id,1,NFLVerse,ff_playerids,false,HIGH,HIGH_CONFIDENCE_IDENTITY_PLUMBING,identity_only,Multi-source overlap supports consistency review only; no model approval.
tackle_for_loss_1_player_id,1,NFLVerse,play_by_play,false,MEDIUM,NEEDS_IDENTITY_GATE,review_only_heavy_raw,Multi-source overlap supports consistency review only; no model approval.
tackle_for_loss_1_player_name,1,NFLVerse,play_by_play,false,MEDIUM,NEEDS_IDENTITY_GATE,review_only_heavy_raw,Multi-source overlap supports consistency review only; no model approval.
tackle_for_loss_2_player_id,1,NFLVerse,play_by_play,false,MEDIUM,NEEDS_IDENTITY_GATE,review_only_heavy_raw,Multi-source overlap supports consistency review only; no model approval.
tackle_for_loss_2_player_name,1,NFLVerse,play_by_play,false,MEDIUM,NEEDS_IDENTITY_GATE,review_only_heavy_raw,Multi-source overlap supports consistency review only; no model approval.
tackle_with_assist,1,NFLVerse,play_by_play,false,BLOCKED,NEEDS_ASOF_OR_LEAKAGE_GATE,review_only_heavy_raw,Multi-source overlap supports consistency review only; no model approval.
tackle_with_assist_1_player_id,1,NFLVerse,play_by_play,false,MEDIUM,NEEDS_IDENTITY_GATE,review_only_heavy_raw,Multi-source overlap supports consistency review only; no model approval.
tackle_with_assist_1_player_name,1,NFLVerse,play_by_play,false,MEDIUM,NEEDS_IDENTITY_GATE,review_only_heavy_raw,Multi-source overlap supports consistency review only; no model approval.
tackle_with_assist_1_team,1,NFLVerse,play_by_play,false,MEDIUM,DISPLAY_ONLY_CONTEXT,review_only_heavy_raw,Multi-source overlap supports consistency review only; no model approval.
tackle_with_assist_2_player_id,1,NFLVerse,play_by_play,false,MEDIUM,NEEDS_IDENTITY_GATE,review_only_heavy_raw,Multi-source overlap supports consistency review only; no model approval.
tackle_with_assist_2_player_name,1,NFLVerse,play_by_play,false,MEDIUM,NEEDS_IDENTITY_GATE,review_only_heavy_raw,Multi-source overlap supports consistency review only; no model approval.
tackle_with_assist_2_team,1,NFLVerse,play_by_play,false,MEDIUM,DISPLAY_ONLY_CONTEXT,review_only_heavy_raw,Multi-source overlap supports consistency review only; no model approval.
