candidate_id,seed_candidate,cluster_id,seed_neighborhood,formula_family,formula_definition,score_kind,params,input_fields,weights,position_scope,source/use-gate status,blocked_input_check,leakage/as-of check status,review_only_status,required_comparator,score_changes_allowed,caveat
REFINE_107_WR_TWO_75_25,GAUNTLET_051_WR_THREE_65_25_10,C06,wr_three_year,E_WR_THREE_YEAR_REFINEMENT,wr_two_75_25,base,base=two;w1=0.750;w2=0.250,pyf_prior_nwr_points;prior_2yr_weighted_nwr_points;prior_3yr_weighted_nwr_points,base=two;w1=0.750;w2=0.250,WR,REVIEW_ONLY_SAFE_FORMULA_DATA_MART_FIELDS,PASS_NO_BLOCKED_INPUTS,PASS_REVIEW_ONLY_ASOF_SAFE,REVIEW_ONLY_NOT_PRODUCTION_NOT_RANKING,PYF,yes,review_only_fixed_predeclared_no_tuning
REFINE_108_WR_TWO_75_25_YOUNG005,GAUNTLET_051_WR_THREE_65_25_10,C06,wr_three_year,E_WR_THREE_YEAR_REFINEMENT,wr_two_75_25_young005,modifier_two,base=two;w1=0.750;w2=0.250;young_context=0.005,pyf_prior_nwr_points;prior_2yr_weighted_nwr_points;prior_3yr_weighted_nwr_points;age_bucket;lifecycle_bucket;role_archetype;role_usage_bucket,base=two;w1=0.750;w2=0.250;young_context=0.005,WR,REVIEW_ONLY_SAFE_FORMULA_DATA_MART_FIELDS,PASS_NO_BLOCKED_INPUTS,PASS_REVIEW_ONLY_ASOF_SAFE,REVIEW_ONLY_NOT_PRODUCTION_NOT_RANKING,PYF,yes,review_only_wr_breakout_window_context
REFINE_109_WR_TWO_70_30,GAUNTLET_051_WR_THREE_65_25_10,C06,wr_three_year,E_WR_THREE_YEAR_REFINEMENT,wr_two_70_30,base,base=two;w1=0.700;w2=0.300,pyf_prior_nwr_points;prior_2yr_weighted_nwr_points;prior_3yr_weighted_nwr_points,base=two;w1=0.700;w2=0.300,WR,REVIEW_ONLY_SAFE_FORMULA_DATA_MART_FIELDS,PASS_NO_BLOCKED_INPUTS,PASS_REVIEW_ONLY_ASOF_SAFE,REVIEW_ONLY_NOT_PRODUCTION_NOT_RANKING,PYF,yes,review_only_fixed_predeclared_no_tuning
REFINE_110_WR_TWO_70_30_YOUNG005,GAUNTLET_051_WR_THREE_65_25_10,C06,wr_three_year,E_WR_THREE_YEAR_REFINEMENT,wr_two_70_30_young005,modifier_two,base=two;w1=0.700;w2=0.300;young_context=0.005,pyf_prior_nwr_points;prior_2yr_weighted_nwr_points;prior_3yr_weighted_nwr_points;age_bucket;lifecycle_bucket;role_archetype;role_usage_bucket,base=two;w1=0.700;w2=0.300;young_context=0.005,WR,REVIEW_ONLY_SAFE_FORMULA_DATA_MART_FIELDS,PASS_NO_BLOCKED_INPUTS,PASS_REVIEW_ONLY_ASOF_SAFE,REVIEW_ONLY_NOT_PRODUCTION_NOT_RANKING,PYF,yes,review_only_wr_breakout_window_context
REFINE_111_WR_TWO_65_35,GAUNTLET_051_WR_THREE_65_25_10,C06,wr_three_year,E_WR_THREE_YEAR_REFINEMENT,wr_two_65_35,base,base=two;w1=0.650;w2=0.350,pyf_prior_nwr_points;prior_2yr_weighted_nwr_points;prior_3yr_weighted_nwr_points,base=two;w1=0.650;w2=0.350,WR,REVIEW_ONLY_SAFE_FORMULA_DATA_MART_FIELDS,PASS_NO_BLOCKED_INPUTS,PASS_REVIEW_ONLY_ASOF_SAFE,REVIEW_ONLY_NOT_PRODUCTION_NOT_RANKING,PYF,yes,review_only_fixed_predeclared_no_tuning
REFINE_112_WR_TWO_65_35_YOUNG005,GAUNTLET_051_WR_THREE_65_25_10,C06,wr_three_year,E_WR_THREE_YEAR_REFINEMENT,wr_two_65_35_young005,modifier_two,base=two;w1=0.650;w2=0.350;young_context=0.005,pyf_prior_nwr_points;prior_2yr_weighted_nwr_points;prior_3yr_weighted_nwr_points;age_bucket;lifecycle_bucket;role_archetype;role_usage_bucket,base=two;w1=0.650;w2=0.350;young_context=0.005,WR,REVIEW_ONLY_SAFE_FORMULA_DATA_MART_FIELDS,PASS_NO_BLOCKED_INPUTS,PASS_REVIEW_ONLY_ASOF_SAFE,REVIEW_ONLY_NOT_PRODUCTION_NOT_RANKING,PYF,yes,review_only_wr_breakout_window_context
REFINE_113_RB_THREE_80_15_5,GAUNTLET_093_ROLE_RB_TOUCH_ROLE_REPORT,C07,rb_role_touch_context,F_RB_ROLE_TOUCH_REFINEMENT,rb_three_80_15_5,base,base=three;w1=0.800;w2=0.150;w3=0.050,pyf_prior_nwr_points;prior_2yr_weighted_nwr_points;prior_3yr_weighted_nwr_points,base=three;w1=0.800;w2=0.150;w3=0.050,RB,REVIEW_ONLY_SAFE_FORMULA_DATA_MART_FIELDS,PASS_NO_BLOCKED_INPUTS,PASS_REVIEW_ONLY_ASOF_SAFE,REVIEW_ONLY_NOT_PRODUCTION_NOT_RANKING,PYF,yes,review_only_fixed_predeclared_no_tuning
REFINE_114_RB_THREE_80_15_5_SPARSE20,GAUNTLET_093_ROLE_RB_TOUCH_ROLE_REPORT,C07,rb_role_touch_context,F_RB_ROLE_TOUCH_REFINEMENT,rb_three_80_15_5_sparse20,sparse_guard,alpha=0.200;base=three;w1=0.800;w2=0.150;w3=0.050,pyf_prior_nwr_points;prior_2yr_weighted_nwr_points;prior_3yr_weighted_nwr_points,alpha=0.200;base=three;w1=0.800;w2=0.150;w3=0.050,RB,REVIEW_ONLY_SAFE_FORMULA_DATA_MART_FIELDS,PASS_NO_BLOCKED_INPUTS,PASS_REVIEW_ONLY_ASOF_SAFE,REVIEW_ONLY_NOT_PRODUCTION_NOT_RANKING,PYF,yes,review_only_sparse_guard_not_production_penalty
REFINE_115_RB_THREE_80_15_5_TOUCH005,GAUNTLET_093_ROLE_RB_TOUCH_ROLE_REPORT,C07,rb_role_touch_context,F_RB_ROLE_TOUCH_REFINEMENT,rb_three_80_15_5_touch005,modifier,base=three;high_touch_context=0.005;w1=0.800;w2=0.150;w3=0.050,pyf_prior_nwr_points;prior_2yr_weighted_nwr_points;prior_3yr_weighted_nwr_points;role_archetype;role_usage_bucket;prior_touches,base=three;high_touch_context=0.005;w1=0.800;w2=0.150;w3=0.050,RB,REVIEW_ONLY_SAFE_FORMULA_DATA_MART_FIELDS,PASS_NO_BLOCKED_INPUTS,PASS_REVIEW_ONLY_ASOF_SAFE,REVIEW_ONLY_NOT_PRODUCTION_NOT_RANKING,PYF,yes,review_only_touch_context_no_source_promotion
REFINE_116_RB_THREE_75_20_5,GAUNTLET_093_ROLE_RB_TOUCH_ROLE_REPORT,C07,rb_role_touch_context,F_RB_ROLE_TOUCH_REFINEMENT,rb_three_75_20_5,base,base=three;w1=0.750;w2=0.200;w3=0.050,pyf_prior_nwr_points;prior_2yr_weighted_nwr_points;prior_3yr_weighted_nwr_points,base=three;w1=0.750;w2=0.200;w3=0.050,RB,REVIEW_ONLY_SAFE_FORMULA_DATA_MART_FIELDS,PASS_NO_BLOCKED_INPUTS,PASS_REVIEW_ONLY_ASOF_SAFE,REVIEW_ONLY_NOT_PRODUCTION_NOT_RANKING,PYF,yes,review_only_fixed_predeclared_no_tuning
REFINE_117_RB_THREE_75_20_5_SPARSE20,GAUNTLET_093_ROLE_RB_TOUCH_ROLE_REPORT,C07,rb_role_touch_context,F_RB_ROLE_TOUCH_REFINEMENT,rb_three_75_20_5_sparse20,sparse_guard,alpha=0.200;base=three;w1=0.750;w2=0.200;w3=0.050,pyf_prior_nwr_points;prior_2yr_weighted_nwr_points;prior_3yr_weighted_nwr_points,alpha=0.200;base=three;w1=0.750;w2=0.200;w3=0.050,RB,REVIEW_ONLY_SAFE_FORMULA_DATA_MART_FIELDS,PASS_NO_BLOCKED_INPUTS,PASS_REVIEW_ONLY_ASOF_SAFE,REVIEW_ONLY_NOT_PRODUCTION_NOT_RANKING,PYF,yes,review_only_sparse_guard_not_production_penalty
REFINE_118_RB_THREE_75_20_5_TOUCH005,GAUNTLET_093_ROLE_RB_TOUCH_ROLE_REPORT,C07,rb_role_touch_context,F_RB_ROLE_TOUCH_REFINEMENT,rb_three_75_20_5_touch005,modifier,base=three;high_touch_context=0.005;w1=0.750;w2=0.200;w3=0.050,pyf_prior_nwr_points;prior_2yr_weighted_nwr_points;prior_3yr_weighted_nwr_points;role_archetype;role_usage_bucket;prior_touches,base=three;high_touch_context=0.005;w1=0.750;w2=0.200;w3=0.050,RB,REVIEW_ONLY_SAFE_FORMULA_DATA_MART_FIELDS,PASS_NO_BLOCKED_INPUTS,PASS_REVIEW_ONLY_ASOF_SAFE,REVIEW_ONLY_NOT_PRODUCTION_NOT_RANKING,PYF,yes,review_only_touch_context_no_source_promotion
REFINE_119_RB_THREE_70_20_10,GAUNTLET_093_ROLE_RB_TOUCH_ROLE_REPORT,C07,rb_role_touch_context,F_RB_ROLE_TOUCH_REFINEMENT,rb_three_70_20_10,base,base=three;w1=0.700;w2=0.200;w3=0.100,pyf_prior_nwr_points;prior_2yr_weighted_nwr_points;prior_3yr_weighted_nwr_points,base=three;w1=0.700;w2=0.200;w3=0.100,RB,REVIEW_ONLY_SAFE_FORMULA_DATA_MART_FIELDS,PASS_NO_BLOCKED_INPUTS,PASS_REVIEW_ONLY_ASOF_SAFE,REVIEW_ONLY_NOT_PRODUCTION_NOT_RANKING,PYF,yes,review_only_fixed_predeclared_no_tuning
REFINE_120_RB_THREE_70_20_10_SPARSE20,GAUNTLET_093_ROLE_RB_TOUCH_ROLE_REPORT,C07,rb_role_touch_context,F_RB_ROLE_TOUCH_REFINEMENT,rb_three_70_20_10_sparse20,sparse_guard,alpha=0.200;base=three;w1=0.700;w2=0.200;w3=0.100,pyf_prior_nwr_points;prior_2yr_weighted_nwr_points;prior_3yr_weighted_nwr_points,alpha=0.200;base=three;w1=0.700;w2=0.200;w3=0.100,RB,REVIEW_ONLY_SAFE_FORMULA_DATA_MART_FIELDS,PASS_NO_BLOCKED_INPUTS,PASS_REVIEW_ONLY_ASOF_SAFE,REVIEW_ONLY_NOT_PRODUCTION_NOT_RANKING,PYF,yes,review_only_sparse_guard_not_production_penalty
REFINE_121_RB_THREE_70_20_10_TOUCH005,GAUNTLET_093_ROLE_RB_TOUCH_ROLE_REPORT,C07,rb_role_touch_context,F_RB_ROLE_TOUCH_REFINEMENT,rb_three_70_20_10_touch005,modifier,base=three;high_touch_context=0.005;w1=0.700;w2=0.200;w3=0.100,pyf_prior_nwr_points;prior_2yr_weighted_nwr_points;prior_3yr_weighted_nwr_points;role_archetype;role_usage_bucket;prior_touches,base=three;high_touch_context=0.005;w1=0.700;w2=0.200;w3=0.100,RB,REVIEW_ONLY_SAFE_FORMULA_DATA_MART_FIELDS,PASS_NO_BLOCKED_INPUTS,PASS_REVIEW_ONLY_ASOF_SAFE,REVIEW_ONLY_NOT_PRODUCTION_NOT_RANKING,PYF,yes,review_only_touch_context_no_source_promotion
REFINE_122_RB_THREE_65_25_10,GAUNTLET_093_ROLE_RB_TOUCH_ROLE_REPORT,C07,rb_role_touch_context,F_RB_ROLE_TOUCH_REFINEMENT,rb_three_65_25_10,base,base=three;w1=0.650;w2=0.250;w3=0.100,pyf_prior_nwr_points;prior_2yr_weighted_nwr_points;prior_3yr_weighted_nwr_points,base=three;w1=0.650;w2=0.250;w3=0.100,RB,REVIEW_ONLY_SAFE_FORMULA_DATA_MART_FIELDS,PASS_NO_BLOCKED_INPUTS,PASS_REVIEW_ONLY_ASOF_SAFE,REVIEW_ONLY_NOT_PRODUCTION_NOT_RANKING,PYF,yes,review_only_fixed_predeclared_no_tuning
REFINE_123_RB_THREE_65_25_10_SPARSE20,GAUNTLET_093_ROLE_RB_TOUCH_ROLE_REPORT,C07,rb_role_touch_context,F_RB_ROLE_TOUCH_REFINEMENT,rb_three_65_25_10_sparse20,sparse_guard,alpha=0.200;base=three;w1=0.650;w2=0.250;w3=0.100,pyf_prior_nwr_points;prior_2yr_weighted_nwr_points;prior_3yr_weighted_nwr_points,alpha=0.200;base=three;w1=0.650;w2=0.250;w3=0.100,RB,REVIEW_ONLY_SAFE_FORMULA_DATA_MART_FIELDS,PASS_NO_BLOCKED_INPUTS,PASS_REVIEW_ONLY_ASOF_SAFE,REVIEW_ONLY_NOT_PRODUCTION_NOT_RANKING,PYF,yes,review_only_sparse_guard_not_production_penalty
REFINE_124_RB_THREE_65_25_10_TOUCH005,GAUNTLET_093_ROLE_RB_TOUCH_ROLE_REPORT,C07,rb_role_touch_context,F_RB_ROLE_TOUCH_REFINEMENT,rb_three_65_25_10_touch005,modifier,base=three;high_touch_context=0.005;w1=0.650;w2=0.250;w3=0.100,pyf_prior_nwr_points;prior_2yr_weighted_nwr_points;prior_3yr_weighted_nwr_points;role_archetype;role_usage_bucket;prior_touches,base=three;high_touch_context=0.005;w1=0.650;w2=0.250;w3=0.100,RB,REVIEW_ONLY_SAFE_FORMULA_DATA_MART_FIELDS,PASS_NO_BLOCKED_INPUTS,PASS_REVIEW_ONLY_ASOF_SAFE,REVIEW_ONLY_NOT_PRODUCTION_NOT_RANKING,PYF,yes,review_only_touch_context_no_source_promotion
REFINE_125_RB_THREE_60_30_10,GAUNTLET_093_ROLE_RB_TOUCH_ROLE_REPORT,C07,rb_role_touch_context,F_RB_ROLE_TOUCH_REFINEMENT,rb_three_60_30_10,base,base=three;w1=0.600;w2=0.300;w3=0.100,pyf_prior_nwr_points;prior_2yr_weighted_nwr_points;prior_3yr_weighted_nwr_points,base=three;w1=0.600;w2=0.300;w3=0.100,RB,REVIEW_ONLY_SAFE_FORMULA_DATA_MART_FIELDS,PASS_NO_BLOCKED_INPUTS,PASS_REVIEW_ONLY_ASOF_SAFE,REVIEW_ONLY_NOT_PRODUCTION_NOT_RANKING,PYF,yes,review_only_fixed_predeclared_no_tuning
REFINE_126_RB_THREE_60_30_10_SPARSE20,GAUNTLET_093_ROLE_RB_TOUCH_ROLE_REPORT,C07,rb_role_touch_context,F_RB_ROLE_TOUCH_REFINEMENT,rb_three_60_30_10_sparse20,sparse_guard,alpha=0.200;base=three;w1=0.600;w2=0.300;w3=0.100,pyf_prior_nwr_points;prior_2yr_weighted_nwr_points;prior_3yr_weighted_nwr_points,alpha=0.200;base=three;w1=0.600;w2=0.300;w3=0.100,RB,REVIEW_ONLY_SAFE_FORMULA_DATA_MART_FIELDS,PASS_NO_BLOCKED_INPUTS,PASS_REVIEW_ONLY_ASOF_SAFE,REVIEW_ONLY_NOT_PRODUCTION_NOT_RANKING,PYF,yes,review_only_sparse_guard_not_production_penalty
REFINE_127_RB_THREE_60_30_10_TOUCH005,GAUNTLET_093_ROLE_RB_TOUCH_ROLE_REPORT,C07,rb_role_touch_context,F_RB_ROLE_TOUCH_REFINEMENT,rb_three_60_30_10_touch005,modifier,base=three;high_touch_context=0.005;w1=0.600;w2=0.300;w3=0.100,pyf_prior_nwr_points;prior_2yr_weighted_nwr_points;prior_3yr_weighted_nwr_points;role_archetype;role_usage_bucket;prior_touches,base=three;high_touch_context=0.005;w1=0.600;w2=0.300;w3=0.100,RB,REVIEW_ONLY_SAFE_FORMULA_DATA_MART_FIELDS,PASS_NO_BLOCKED_INPUTS,PASS_REVIEW_ONLY_ASOF_SAFE,REVIEW_ONLY_NOT_PRODUCTION_NOT_RANKING,PYF,yes,review_only_touch_context_no_source_promotion
REFINE_128_RB_THREE_55_30_15,GAUNTLET_093_ROLE_RB_TOUCH_ROLE_REPORT,C07,rb_role_touch_context,F_RB_ROLE_TOUCH_REFINEMENT,rb_three_55_30_15,base,base=three;w1=0.550;w2=0.300;w3=0.150,pyf_prior_nwr_points;prior_2yr_weighted_nwr_points;prior_3yr_weighted_nwr_points,base=three;w1=0.550;w2=0.300;w3=0.150,RB,REVIEW_ONLY_SAFE_FORMULA_DATA_MART_FIELDS,PASS_NO_BLOCKED_INPUTS,PASS_REVIEW_ONLY_ASOF_SAFE,REVIEW_ONLY_NOT_PRODUCTION_NOT_RANKING,PYF,yes,review_only_fixed_predeclared_no_tuning
REFINE_129_RB_THREE_55_30_15_SPARSE20,GAUNTLET_093_ROLE_RB_TOUCH_ROLE_REPORT,C07,rb_role_touch_context,F_RB_ROLE_TOUCH_REFINEMENT,rb_three_55_30_15_sparse20,sparse_guard,alpha=0.200;base=three;w1=0.550;w2=0.300;w3=0.150,pyf_prior_nwr_points;prior_2yr_weighted_nwr_points;prior_3yr_weighted_nwr_points,alpha=0.200;base=three;w1=0.550;w2=0.300;w3=0.150,RB,REVIEW_ONLY_SAFE_FORMULA_DATA_MART_FIELDS,PASS_NO_BLOCKED_INPUTS,PASS_REVIEW_ONLY_ASOF_SAFE,REVIEW_ONLY_NOT_PRODUCTION_NOT_RANKING,PYF,yes,review_only_sparse_guard_not_production_penalty
REFINE_130_RB_THREE_55_30_15_TOUCH005,GAUNTLET_093_ROLE_RB_TOUCH_ROLE_REPORT,C07,rb_role_touch_context,F_RB_ROLE_TOUCH_REFINEMENT,rb_three_55_30_15_touch005,modifier,base=three;high_touch_context=0.005;w1=0.550;w2=0.300;w3=0.150,pyf_prior_nwr_points;prior_2yr_weighted_nwr_points;prior_3yr_weighted_nwr_points;role_archetype;role_usage_bucket;prior_touches,base=three;high_touch_context=0.005;w1=0.550;w2=0.300;w3=0.150,RB,REVIEW_ONLY_SAFE_FORMULA_DATA_MART_FIELDS,PASS_NO_BLOCKED_INPUTS,PASS_REVIEW_ONLY_ASOF_SAFE,REVIEW_ONLY_NOT_PRODUCTION_NOT_RANKING,PYF,yes,review_only_touch_context_no_source_promotion
REFINE_131_RB_TWO_80_20,GAUNTLET_093_ROLE_RB_TOUCH_ROLE_REPORT,C07,rb_role_touch_context,F_RB_ROLE_TOUCH_REFINEMENT,rb_two_80_20,base,base=two;w1=0.800;w2=0.200,pyf_prior_nwr_points;prior_2yr_weighted_nwr_points;prior_3yr_weighted_nwr_points,base=two;w1=0.800;w2=0.200,RB,REVIEW_ONLY_SAFE_FORMULA_DATA_MART_FIELDS,PASS_NO_BLOCKED_INPUTS,PASS_REVIEW_ONLY_ASOF_SAFE,REVIEW_ONLY_NOT_PRODUCTION_NOT_RANKING,PYF,yes,review_only_fixed_predeclared_no_tuning
REFINE_132_RB_TWO_80_20_SPARSE20,GAUNTLET_093_ROLE_RB_TOUCH_ROLE_REPORT,C07,rb_role_touch_context,F_RB_ROLE_TOUCH_REFINEMENT,rb_two_80_20_sparse20,sparse_guard,alpha=0.200;base=two;w1=0.800;w2=0.200,pyf_prior_nwr_points;prior_2yr_weighted_nwr_points;prior_3yr_weighted_nwr_points,alpha=0.200;base=two;w1=0.800;w2=0.200,RB,REVIEW_ONLY_SAFE_FORMULA_DATA_MART_FIELDS,PASS_NO_BLOCKED_INPUTS,PASS_REVIEW_ONLY_ASOF_SAFE,REVIEW_ONLY_NOT_PRODUCTION_NOT_RANKING,PYF,yes,review_only_sparse_guard_not_production_penalty
REFINE_133_RB_TWO_80_20_TOUCH005,GAUNTLET_093_ROLE_RB_TOUCH_ROLE_REPORT,C07,rb_role_touch_context,F_RB_ROLE_TOUCH_REFINEMENT,rb_two_80_20_touch005,modifier_two,base=two;high_touch_context=0.005;w1=0.800;w2=0.200,pyf_prior_nwr_points;prior_2yr_weighted_nwr_points;prior_3yr_weighted_nwr_points;role_archetype;role_usage_bucket;prior_touches,base=two;high_touch_context=0.005;w1=0.800;w2=0.200,RB,REVIEW_ONLY_SAFE_FORMULA_DATA_MART_FIELDS,PASS_NO_BLOCKED_INPUTS,PASS_REVIEW_ONLY_ASOF_SAFE,REVIEW_ONLY_NOT_PRODUCTION_NOT_RANKING,PYF,yes,review_only_touch_context_no_source_promotion
REFINE_134_RB_TWO_75_25,GAUNTLET_093_ROLE_RB_TOUCH_ROLE_REPORT,C07,rb_role_touch_context,F_RB_ROLE_TOUCH_REFINEMENT,rb_two_75_25,base,base=two;w1=0.750;w2=0.250,pyf_prior_nwr_points;prior_2yr_weighted_nwr_points;prior_3yr_weighted_nwr_points,base=two;w1=0.750;w2=0.250,RB,REVIEW_ONLY_SAFE_FORMULA_DATA_MART_FIELDS,PASS_NO_BLOCKED_INPUTS,PASS_REVIEW_ONLY_ASOF_SAFE,REVIEW_ONLY_NOT_PRODUCTION_NOT_RANKING,PYF,yes,review_only_fixed_predeclared_no_tuning
REFINE_135_RB_TWO_75_25_SPARSE20,GAUNTLET_093_ROLE_RB_TOUCH_ROLE_REPORT,C07,rb_role_touch_context,F_RB_ROLE_TOUCH_REFINEMENT,rb_two_75_25_sparse20,sparse_guard,alpha=0.200;base=two;w1=0.750;w2=0.250,pyf_prior_nwr_points;prior_2yr_weighted_nwr_points;prior_3yr_weighted_nwr_points,alpha=0.200;base=two;w1=0.750;w2=0.250,RB,REVIEW_ONLY_SAFE_FORMULA_DATA_MART_FIELDS,PASS_NO_BLOCKED_INPUTS,PASS_REVIEW_ONLY_ASOF_SAFE,REVIEW_ONLY_NOT_PRODUCTION_NOT_RANKING,PYF,yes,review_only_sparse_guard_not_production_penalty
REFINE_136_RB_TWO_75_25_TOUCH005,GAUNTLET_093_ROLE_RB_TOUCH_ROLE_REPORT,C07,rb_role_touch_context,F_RB_ROLE_TOUCH_REFINEMENT,rb_two_75_25_touch005,modifier_two,base=two;high_touch_context=0.005;w1=0.750;w2=0.250,pyf_prior_nwr_points;prior_2yr_weighted_nwr_points;prior_3yr_weighted_nwr_points;role_archetype;role_usage_bucket;prior_touches,base=two;high_touch_context=0.005;w1=0.750;w2=0.250,RB,REVIEW_ONLY_SAFE_FORMULA_DATA_MART_FIELDS,PASS_NO_BLOCKED_INPUTS,PASS_REVIEW_ONLY_ASOF_SAFE,REVIEW_ONLY_NOT_PRODUCTION_NOT_RANKING,PYF,yes,review_only_touch_context_no_source_promotion
